Date,Open,High,Low,Close,Volume,Returns,SMA20,SMA50,BB_Upper,BB_Lower,BB_Middle,MACD,Signal_Line,RSI,PriceRange,VWAP,Momentum,ForceIndex,TrueRange
2023-03-14,-0.6436542714620985,-0.6187198495995865,-0.6336061201824498,-0.614768253388298,2.5441400304414,2.2533260352484006,-0.5676387414266176,-0.4291305963819262,-0.4949932266420368,-0.6897990562693215,-0.5676387414266176,-0.8680711242470491,-0.6520880575756698,-1.0575894904671128,-2.3127743018077473,-0.6223647410567782,0.0,0.0,0.0
2023-03-15,-0.6817368774025843,-0.6643927865631448,-0.6862994001595413,-0.658113348795463,3.321156773211568,-1.5266807108895184,-0.5810910037400369,-0.44331387636749486,-0.5032112827738358,-0.7102172169881182,-0.5810910037400369,-0.9722021363394914,-0.7071073321322559,-1.1957089721117575,-3.2133531751811035,-0.6696018451727163,7.050639841642495,-0.14395585719700774,0.07153114677124328
2023-03-16,-0.6801456830929281,-0.6438610118192539,-0.6844895306903602,-0.6483871330722775,2.0240677321156775,0.2667895713270322,-0.5898973855569792,-0.45259881120294776,-0.5135023460349999,-0.7178920137527942,-0.5898973855569792,-1.0351200824229794,-0.7565584652567908,-1.1067937277896949,-5.973502424708507,-0.6589125585272971,-1.477893700376588,0.01968651940089602,0.0406285188711063
2023-03-20,-0.6768572614804628,-0.6567457282812873,-0.6688413085777136,-0.6694251609094062,0.4230403348554033,0.7579248199942576,-0.6091422807231589,-0.47288950507103855,-0.5262178974683553,-0.7459912492919571,-0.6091422807231589,-1.1745352854575164,-0.8506671271783746,-1.04330792455304,-1.7870208365601552,-0.6650040659228023,3.2446707783116278,-0.008899934340916228,0.020454175505436156
2023-03-21,-0.6283790868608748,-0.616101264706332,-0.6248775307455869,-0.607896839265337,1.3101217656012176,2.068186004748868,-0.6091129033216648,-0.4728585312540752,-0.5329801303581444,-0.7380889048727746,-0.6091129033216648,-1.1182406607787025,-0.9222556501521847,-0.6694145404857772,-1.3966515154248058,-0.6162918782390853,-9.191217366327207,0.08060959338680754,0.053323896203074206
2023-03-22,-0.6104515540613856,-0.5930553063868128,-0.616361361435032,-0.6270318866710617,1.6720890410958904,-0.7098228609483542,-0.6107709349946254,-0.4746066630474228,-0.5400772631085163,-0.733554303682607,-0.6107709349946254,-1.0908761275094678,-0.9903031500139795,-0.7254920459991042,-3.8178385972092292,-0.6121495181643022,3.147745829514431,-0.03199550306796261,0.023306055048219143
2023-03-23,-0.6312432627518383,-0.5986073465326631,-0.6342450506771846,-0.6269263126262586,1.0634512937595129,-0.06517279913299069,-0.6121653159949326,-0.4760768169645217,-0.5463236091819429,-0.7294188659018591,-0.6121653159949326,-1.061775497675551,-1.050956126624797,-0.7249513193378635,-5.645637149323811,-0.6199262366120354,-0.01683710941138007,0.00011227285453322546,0.0356377041445215
2023-03-24,-0.654050071458052,-0.6565361412993889,-0.6661800124474931,-0.6584304018829908,-0.019882039573820395,-1.1358905288992192,-0.6157348729251625,-0.4798403493865273,-0.5519944020153635,-0.7307920040996794,-0.6157348729251625,-1.0722479211421523,-1.1002619304112764,-0.8076871233118859,-1.4744851455494097,-0.6603821852099577,5.025166215269916,0.0006263655493395197,0.0392536998212345
2023-03-27,-0.6176650567457862,-0.6171487939153865,-0.6234935474211614,-0.6231203517634506,1.3077435312024352,1.149619117828365,-0.6163446858248093,-0.48048330050456156,-0.5567898245009407,-0.7265917780897627,-0.6163446858248093,-1.0277848828736669,-1.1239874461872033,-0.6444238008996488,-1.0272158731469614,-0.6212542310333328,-5.362761199750186,0.04617648963026254,0.04128160796760438
2023-03-28,-0.6361225535157875,-0.636842404746911,-0.662241315243086,-0.6644562307881715,2.1633371385083713,-1.465833604236951,-0.6196042183471931,-0.4839199612914182,-0.5613447786471116,-0.7285680368796575,-0.6196042183471931,-1.039237211490304,-1.141804703008685,-0.7441194366564692,-3.9927700025408206,-0.6545133169260562,6.633691053058858,-0.08942344224706794,0.03912096347963545
