Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,SMA_20,SMA_50,BB_middle,BB_upper,BB_lower,MACD,Signal_Line,RSI
2023-03-07 00:00:00-05:00,372.24188081804135,373.18294679454715,365.00759691676217,367.9875793457031,693400,0.0,0.0,,,,,,,0.0,0.0,
2023-03-08 00:00:00-05:00,371.1930810649792,381.4955381930138,368.8992586141502,379.760498046875,962300,0.0,0.0,0.031992706716092334,,,,,,0.9391502097801094,0.1878300419560219,
2023-03-09 00:00:00-05:00,379.3291432887558,387.1123676066829,370.1245377616488,370.9969787597656,959800,0.0,0.0,-0.02307643720760988,,,,,,0.9651649300403733,0.3432970195728922,
2023-03-10 00:00:00-05:00,376.5060278945147,377.37846894543014,356.450024908354,360.25341796875,1142600,0.0,0.0,-0.028958620706106886,,,,,,0.11751161437928204,0.2981399385341702,
2023-03-13 00:00:00-04:00,355.74422610260723,363.1941675822792,352.7348370842202,357.61651611328125,1246400,0.0,0.0,-0.0073195748435549435,,,,,,-0.7582945400863537,0.08685304281006542,
2023-03-14 00:00:00-04:00,365.252696474138,372.6634496713091,362.3805573271722,371.5361328125,1362800,0.0,0.0,0.03892330491472462,,,,,,-0.32542914618204577,0.004396605011643188,
2023-03-15 00:00:00-04:00,365.88005906059163,366.3113735126975,354.31306581047596,362.99810791015625,1013400,0.0,0.0,-0.02298033528451604,,,,,,-0.6636770019005667,-0.12921811637079877,
2023-03-16 00:00:00-04:00,360.4592523113447,382.76985841240383,357.7929583837753,382.2012939453125,1355700,0.0,0.0,0.05290161468254584,,,,,,0.6107553532828547,0.018776577559931912,
2023-03-17 00:00:00-04:00,382.20129156696805,383.98536225398226,375.2120709520705,380.09375,3033500,0.0,0.0,-0.005514225039787712,,,,,,1.4341589025522694,0.3018530425583994,
2023-03-20 00:00:00-04:00,381.8581953520835,383.72070316010434,376.6432632346209,382.2405090332031,876000,0.0,0.0,0.005647972462591522,,,,,,2.2341833850838384,0.6883191110634872,
2023-03-21 00:00:00-04:00,384.9950086965508,388.7689950321454,372.84963938445514,377.45684814453125,764200,0.0,0.0,-0.012514793109634437,,,,,,2.453919836004161,1.041439256051622,
2023-03-22 00:00:00-04:00,374.8788207522723,389.5532357086196,373.7711280868798,374.320068359375,886400,0.0,0.0,-0.008310300370958257,,,,,,2.3478856783821698,1.3027285405177316,
2023-03-23 00:00:00-04:00,380.3976215039611,389.1512884505318,374.3298427567865,381.1328125,1219500,0.0,0.0,0.018200317633208618,,,,,,2.7815207207694357,1.5984869765680725,
2023-03-24 00:00:00-04:00,377.30004502473,378.0156417573302,363.184382692554,367.6641540527344,1375700,0.0,0.0,-0.03533849095521169,,,,,,2.015142137436044,1.6818180087416668,49.85031301782402
2023-03-27 00:00:00-04:00,370.04621595319867,372.32041444673735,364.96850287150824,366.6349182128906,768800,0.0,0.0,-0.002799391315412625,,,,,,1.3096342101367782,1.6073812490206891,49.379872292082894
2023-03-28 00:00:00-04:00,366.22315166653226,366.4388088911043,358.2144578287871,363.6842956542969,926500,0.0,0.0,-0.008047849269175233,,,,,,0.5065839295428418,1.3872217851251198,41.98120919136685
2023-03-29 00:00:00-04:00,371.0264169795481,380.8093699985015,368.66399947978584,377.54510498046875,1284000,0.0,0.0,0.03811220196141596,,,,,,0.9773460328229362,1.3052466346646832,53.10814698415485
2023-03-30 00:00:00-04:00,382.6325844199662,391.95481542016915,381.8581748946977,388.2102355957031,983700,0.0,0.0,0.028248626388060583,,,,,,2.1858185442112017,1.481361016573987,63.27992788945911
2023-03-31 00:00:00-04:00,385.9557414584537,391.98430262486426,385.13233099857837,391.288330078125,1055500,0.0,0.0,0.007928936952676047,,,,,,3.353263877438394,1.8557415887468685,65.92787978771257
2023-04-03 00:00:00-04:00,389.3768067245353,392.4842275542314,384.8578166118545,391.1118469238281,787800,0.0,0.0,-0.0004510309680374469,374.736669921875,,374.736669921875,394.7062677209106,354.76707212283935,4.215636762929591,2.327720623583413,60.64386508880217
2023-04-04 00:00:00-04:00,393.1409616111287,393.5232753169646,382.55422243952665,385.09307861328125,851600,0.0,0.0,-0.015388867296876052,375.5919448852539,,375.5919448852539,395.8081605982369,355.3757291722709,4.363113924647678,2.7347992837962662,62.35205000818912
2023-04-05 00:00:00-04:00,380.63288802533145,381.2308589481018,369.35995897588435,374.0749816894531,985600,0.0,0.0,-0.02861151637288384,375.3076690673828,,375.3076690673828,395.43678456757027,355.1785535671953,3.5500001067180733,2.897839448380628,44.99940094144212
2023-04-06 00:00:00-04:00,366.9289240434324,371.4576956940677,360.4788317594992,367.26220703125,746800,0.0,0.0,-0.018212323709632328,375.12093048095704,,375.12093048095704,395.486335170737,354.7555257911771,2.3290200759852837,2.7840755739015592,42.536209141787594
2023-04-10 00:00:00-04:00,362.5668262454945,375.9178913989499,361.1944755533261,375.1141052246094,1008900,0.0,0.0,0.02137954312486956,375.86396484375,,375.86396484375,394.9922092171785,356.7357204703215,1.9722324995140639,2.6217069590240603,46.112747275137686
2023-04-11 00:00:00-04:00,376.6530582008366,377.82937581260046,369.58543015540437,370.44805908203125,991600,0.0,0.0,-0.012439004765721129,376.5055419921875,,376.5055419921875,393.8327731078644,359.1783108765106,1.2980022843578922,2.3569660240908266,46.17199105002227
2023-04-12 00:00:00-04:00,373.231969738344,374.427881645596,362.06685456412225,362.83148193359375,811700,0.0,0.0,-0.02056044555156089,376.0703094482422,,376.0703094482422,394.33504567433226,357.80557322215213,0.14737698959538648,1.9150482171917387,44.01797762521698
2023-04-13 00:00:00-04:00,362.6942564125304,369.31097595519145,359.7828986171595,366.9975891113281,816900,0.0,0.0,0.01148220974523051,376.2702835083008,,376.2702835083008,394.0125008292717,358.5280661873299,-0.4234505404374431,1.4473484656659024,42.43128673174823
2023-04-14 00:00:00-04:00,366.0270726384139,372.6536035060196,363.6940618340204,367.63470458984375,786700,0.0,0.0,0.0017360208824759304,375.54195404052734,,375.54195404052734,393.4541484791718,357.6297596018829,-0.8150304127987624,0.9948726899729695,49.981719253963696
2023-04-17 00:00:00-04:00,357.1460645197349,364.811664971051,354.76405230671895,364.76263427734375,1027000,0.0,0.0,-0.0078122937705358275,374.77539825439453,,374.77539825439453,393.1730216894289,356.3777748193602,-1.3416466862978496,0.5275688147188057,48.863775685010786
2023-04-18 00:00:00-04:00,367.8013285487723,369.33052336674217,360.4298245566356,363.88031005859375,881100,0.0,0.0,-0.002418899678411468,373.8573883056641,,373.8573883056641,392.51702572419435,355.1977508871338,-1.8093332008050993,0.06018841161402468,50.122017430844444
2023-04-19 00:00:00-04:00,359.724139150647,360.0280157741666,353.3524823484525,354.12689208984375,1218600,0.0,0.0,-0.02680391793438741,372.6908905029297,,372.6908905029297,393.2257740614658,352.15600694439354,-2.9331855136577474,-0.5384863734403297,34.63672364569695
2023-04-20 00:00:00-04:00,354.881596693625,372.24189850894516,354.63653302632514,368.2914733886719,1665200,0.0,0.0,0.03999860393328869,372.3894607543945,,372.3894607543945,393.0004966624439,351.77842484634516,-2.650331860132553,-0.9608554707787744,37.50616367033169
2023-04-21 00:00:00-04:00,367.3602546355885,367.3994432841159,361.9786360828152,364.6253356933594,918200,0.0,0.0,-0.009954446301947084,371.5640869140625,,371.5640869140625,392.02241891585373,351.10575491227127,-2.6909750889325323,-1.306879394409526,33.3983823506498
