Date,Open,High,Low,Close,Volume,Returns,SMA20,SMA50,BB_Upper,BB_Lower,BB_Middle,MACD,Signal_Line,RSI
2023-03-07,174.17627301923272,174.40048412934433,170.67656859938253,170.91053771972656,2906400,0.0,170.91053771972656,170.91053771972656,170.91053771972656,170.91053771972656,170.91053771972656,0.0,0.0,0.0
2023-03-08,171.40775641707864,171.78794705398656,169.20460232564045,170.4329071044922,2101400,-0.0027946235592426357,170.67172241210938,170.67172241210938,171.14935302734375,170.194091796875,170.67172241210938,-0.038101587540097626,-0.019050793770048813,0.0
2023-03-09,175.08294507726066,175.73609234134096,167.63509681406433,167.7910614013672,4349400,-0.015500795873330307,169.7115020751953,169.7115020751953,172.45527176301405,166.96773238737657,169.7115020751953,-0.2782645787391118,-0.10545538875973648,0.0
2023-03-10,166.533497852664,166.533497852664,160.69414553608547,161.5325164794922,5104300,-0.037299632469122726,167.66675567626953,167.66675567626953,175.1379040555941,160.19560729694496,167.66675567626953,-0.9625125048852112,-0.31971966779110517,0.0
2023-03-13,157.42841564343618,157.91584028362576,153.46077193228365,153.66549682617188,6123200,-0.04870239023558512,164.86650390625,164.86650390625,177.90939492368426,151.82361288881572,164.86650390625,-2.115203900792892,-0.6788165143914625,0.0
2023-03-14,157.43814646910457,160.18722836479682,156.83374472254175,159.78753662109375,5284000,0.039840041657804255,164.02000935872397,164.02000935872397,176.51381710991478,151.52620160753315,164.02000935872397,-2.505836960660787,-0.9833199221030166,26.19942078508656
2023-03-15,153.93842679311564,155.93687044703347,152.00821484200557,155.79063415527344,6100800,-0.025013856213943763,162.8443843296596,162.8443843296596,175.76592348968234,149.92284516963684,162.8443843296596,-3.102173179076715,-1.2860132445278307,22.37261936701617
2023-03-16,154.0846545497594,157.8475728706166,152.17395854228766,156.6875,4737300,0.005756866255725451,162.07477378845215,162.07477378845215,174.82937347895026,149.32017409795404,162.07477378845215,-3.4624909104036306,-1.5580729527623056,24.836145721214137
2023-03-17,154.24066066954356,154.6598387373218,151.00415378568306,152.5834197998047,7447200,-0.026192773515406862,161.02017890082465,161.02017890082465,174.44380473447967,147.59655306716962,161.02017890082465,-4.03272355450261,-1.8330341307334506,21.686763460068633
2023-03-20,154.386854295178,156.64851145102287,153.60698687938628,154.74755859375,3054300,0.014183315571146235,160.39291687011718,160.39291687011718,173.67218014244497,147.11365359778938,160.39291687011718,-4.260892206009004,-2.075819938261006,26.595112370672226
2023-03-21,158.84190713051544,160.43091584745773,157.63308894937344,160.42115783691406,3986800,0.03666357837708213,160.3954842307351,160.3954842307351,173.05677538544532,147.73419307602487,160.3954842307351,-3.9385048314552478,-2.469670421406531,36.954373173843756
2023-03-22,160.48941358998303,162.57559008844134,158.41298022760958,158.6566925048828,4367300,-0.010998956470723301,160.2505849202474,160.2505849202474,172.4108926826724,148.0902771578224,160.2505849202474,-3.781793953873404,-2.8440396580398613,35.400664203429514
2023-03-23,158.57869476692974,162.05891305029766,156.77523293137466,158.6664276123047,3727500,6.135957625345929e-05,160.12872666579025,160.12872666579025,171.84243679685733,148.41501653472318,160.12872666579025,-3.615140819519212,-3.1777272821178713,35.415645823179204
2023-03-24,156.4827920521736,156.66801577343338,153.85070228299975,155.7613983154297,2588700,-0.01830903575880165,159.81677464076452,159.81677464076452,171.32635979351775,148.3071894880113,159.81677464076452,-3.675114167345498,-3.4489874483639,33.12332986454008
2023-03-27,159.82650629532867,160.3334319901935,157.75983097205798,159.0173797607422,3984300,0.020903648018868376,159.76348164876302,159.76348164876302,170.88994687229118,148.63701642523486,159.76348164876302,-3.4204837784967594,-3.5795154361342867,37.6467780145517
2023-03-28,158.13029714629027,158.50072973165675,154.21139915095927,155.20574951171875,4883700,-0.02396989721977826,159.47862339019775,159.47862339019775,170.47541804798794,148.48182873240756,159.47862339019775,-3.486068835263893,-3.6775386235945975,34.884565213382956
2023-03-29,157.63310635941326,160.0604861253207,157.02870463959619,159.47557067871094,3884800,0.02751071516632054,159.4784438189338,159.4784438189338,170.1469017785485,148.8099858593191,159.4784438189338,-3.157113344079079,-3.683032640094834,40.17132902247386
2023-03-30,159.83627552736002,160.81112469168272,157.74034089905552,158.32525634765625,2644800,-0.007213106848648185,159.41437784830728,159.41437784830728,169.79570661171206,149.0330490849025,159.41437784830728,-2.9551691498266166,-3.632300464037132,41.275782701999006
2023-03-31,159.55355538707758,160.92809623094152,157.68184684171737,160.80136108398438,3594300,0.015639354032631444,159.4873769659745,159.4873769659745,169.6107882379889,149.3639656939601,159.4873769659745,-2.565749598157339,-3.485603068402605,49.27562084636002
2023-04-03,159.9824838432203,161.0840680686481,158.58844191745578,159.66078186035156,2704400,-0.007093094336664871,159.49604721069335,159.49604721069335,169.36341748610798,149.62867693527872,159.49604721069335,-2.32239587496656,-3.291753435298361,56.853119114615495
