Date,Open,High,Low,Close,Volume,Returns,SMA20,SMA50,BB_Upper,BB_Lower,BB_Middle,MACD,Signal_Line,RSI
2023-03-07,241.6836914351496,243.49074884678845,235.3493984586107,235.93572998046875,798500,0.0,235.93572998046875,235.93572998046875,235.93572998046875,235.93572998046875,235.93572998046875,0.0,0.0,0.0
2023-03-08,237.07953697757623,239.90546211347572,236.24329921289123,238.83853149414062,769300,0.012303356994348312,237.3871307373047,237.3871307373047,240.28993225097656,234.4843292236328,237.3871307373047,0.23156251391111482,0.11578125695555741,99.99999999311011
2023-03-09,238.7616406511859,238.82893156905538,232.40811959960902,234.0325469970703,1092700,-0.020122316390930484,236.26893615722656,236.26893615722656,240.2211984675807,232.31667384687242,236.26893615722656,0.026963868190165385,0.08617546070042674,37.6557542201049
2023-03-10,233.455830721964,234.07099700230071,225.5163239579719,227.03501892089844,1260300,-0.029899807381318942,233.96045684814453,233.96045684814453,242.65897417426987,225.2619395220192,233.96045684814453,-0.6918488645130481,-0.10833062060294196,19.738470812179145
2023-03-13,225.98732878291133,227.77515817501177,222.32516567329964,225.84315490722656,1570600,-0.005249692401360927,232.33699645996094,232.33699645996094,242.4711634731072,222.2028294468147,232.33699645996094,-1.3422143870718912,-0.3551073738967318,18.25870546432988
2023-03-14,231.8794523586707,233.57115586184835,228.4191330718071,231.0912628173828,1362000,0.023237843592435223,232.1293741861979,232.1293741861979,241.42704007858913,222.83170829380668,232.1293741861979,-1.4178116510918528,-0.532224753429252,38.54534748776329
2023-03-15,227.86164636803912,229.39956937782853,223.47858485687635,227.6117401123047,1322900,-0.015056920208306523,231.48399788992745,231.48399788992745,240.65423952092027,222.31375625893463,231.48399788992745,-1.7384516418135263,-0.7045428803412912,33.099052776935025
2023-03-16,227.09267626680244,229.93782932719648,225.47787036769898,228.02503967285156,1083200,0.0018158095023699176,231.05162811279297,231.05162811279297,239.92947056473284,222.1737856608531,231.05162811279297,-1.9368841295226673,-0.8585855364889632,34.20333060416765
2023-03-17,229.70715853525343,230.11086004878274,223.52666069709903,225.4586639404297,2149800,-0.011254797877039577,230.43018764919705,230.43018764919705,239.50855576462206,221.35181953377204,230.43018764919705,-2.275003554336706,-1.0159653162498234,31.023578435969853
2023-03-20,225.51634863400795,227.89050969447635,224.65127599931338,227.63099670410156,1201400,0.009635170925371247,230.1502685546875,230.1502685546875,238.92499704371818,221.37554006565682,230.1502685546875,-2.3406944666549236,-1.1484382312903336,36.055503429706334
2023-03-21,229.8801982567101,231.42772816904417,227.9097387285745,229.2458038330078,1273200,0.007093968538060501,230.06804448908025,230.06804448908025,238.4505660842408,221.6855228939197,230.06804448908025,-2.2366706017304807,-1.3721052914633816,39.344748356579444
2023-03-22,229.79365581704315,233.93641762408416,227.9097009318338,228.0923309326172,1290800,-0.0050315987516651025,229.90340169270834,229.90340169270834,238.00302091954222,221.80378246587446,229.90340169270834,-2.2216962312170665,-1.6174311659761997,37.950323050199444
2023-03-23,232.84066678227143,235.44550579756964,227.94815659722755,229.45724487304688,985400,0.005984041352240418,229.86908193734976,229.86908193734976,237.6545761170884,222.08358775761113,229.86908193734976,-2.075763675239614,-1.8277039203191776,40.447814785399686
2023-03-24,228.65944034845268,232.67725647112795,227.9673764676734,232.31199645996094,897100,0.012441322515196794,230.04357583182198,230.04357583182198,237.6506551750539,222.43649648859005,230.04357583182198,-1.7100441537913014,-1.929523449247003,45.07186402211291
2023-03-27,233.85953699236015,234.9168462665769,231.6391713831115,232.48501586914062,854400,0.0007447717372163665,230.20633850097656,230.20633850097656,237.65572416922345,222.75695283272967,230.20633850097656,-1.3902219644167246,-1.9343242069814863,45.329144668147144
2023-03-28,232.79260944125417,234.09983966435985,230.01474705049486,231.10089111328125,729100,-0.005953608453795837,230.2622480392456,230.2622480392456,237.48807430655282,223.0364217719384,230.2622480392456,-1.2342205491129903,-1.9159650967836002,43.69197262055596
2023-03-29,234.23439552492454,235.84920148723535,231.975573851396,235.13792419433594,865100,0.01746870408680428,230.5490525189568,230.5490525189568,237.9250726986479,223.17303233926572,230.5490525189568,-0.7758895016072245,-1.81970888276297,45.31059843291999
2023-03-30,237.71389289337696,238.75198857137786,235.92606389238412,237.14678955078125,1646300,0.008543349029419145,230.91559346516928,230.91559346516928,238.6949951324534,223.13619179788515,230.91559346516928,-0.24770481200329186,-1.6507909510110323,54.24746446367517
2023-03-31,238.61746529207554,239.94392356892308,235.50317768558526,236.8969268798828,1893200,-0.0010536202972502536,231.2304004869963,231.2304004869963,239.25967967091697,223.20112130307564,231.2304004869963,0.1490058834495187,-1.4083900072324098,66.48467405254216
2023-04-03,235.93573055337234,238.10803333359067,235.5128009737302,237.214111328125,1333500,0.00133891330892196,231.52958602905272,231.52958602905272,239.77875381340652,223.28041824469892,231.52958602905272,0.48342349674439333,-1.125978210892478,69.57966130192492
