Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,SMA_20,SMA_50,BB_middle,BB_upper,BB_lower,MACD,Signal_Line,RSI
2023-03-07 00:00:00-05:00,172.05475188141148,173.2306556007139,169.55594713262698,170.08511352539062,1436000,0.0,0.0,,,,,,,0.0,0.0,
2023-03-08 00:00:00-05:00,170.1536840791722,171.42758588375804,168.95817784205286,169.95770263671875,1184500,0.0,0.0,-0.0007491007650876069,,,,,,-0.010163831574971027,-0.0020327663149942057,
2023-03-09 00:00:00-05:00,169.97731557378427,170.21248733801852,164.07817959794195,164.3623504638672,1871000,0.0,0.0,-0.032922027575364,,,,,,-0.4643640002264249,-0.09449901309728034,
2023-03-10 00:00:00-05:00,163.58822451205887,165.4304831460327,160.70725067464937,161.2266082763672,1710700,0.0,0.0,-0.019078226726803482,,,,,,-1.0650716117028765,-0.2886135328183996,
2023-03-13 00:00:00-04:00,159.27656089849899,159.45295468425687,155.74884966004254,157.33631896972656,2394700,0.0,0.0,-0.024129325476921704,,,,,,-1.833910378925566,-0.5976729020398329,
2023-03-14 00:00:00-04:00,159.74692960403823,161.58917326895224,158.0418595037912,159.42355346679688,1901300,0.0,0.0,0.013266069212359843,,,,,,-2.2488746340610817,-0.9279132484440827,
2023-03-15 00:00:00-04:00,155.74883038575567,156.0330012328749,152.40729223408442,155.1510772705078,2757700,0.0,0.0,-0.026799529325375993,,,,,,-2.889185189964536,-1.3201676367481734,
2023-03-16 00:00:00-04:00,154.3965524756131,158.49263539271496,153.8477983896689,157.89488220214844,1887000,0.0,0.0,0.017684730134723825,,,,,,-3.139048791182944,-1.6839438676351275,
2023-03-17 00:00:00-04:00,156.65037179789994,157.15993555560348,154.27896174242562,155.58226013183594,2480100,0.0,0.0,-0.014646592961459759,,,,,,-3.4835209083882717,-2.0438592757857563,
2023-03-20 00:00:00-04:00,156.4543980610524,160.10950405464519,156.00362722382727,159.7665252685547,2342700,0.0,0.0,0.026894230313746048,,,,,,-3.3799206940571764,-2.3110715594400406,
2023-03-21 00:00:00-04:00,161.65777760417362,164.9503170198182,161.62838113235398,164.39175415039062,2327800,0.0,0.0,0.02894992473586888,,,,,,-2.8912706928928458,-2.4271113861306017,
2023-03-22 00:00:00-04:00,163.94101487599835,164.1957893083675,159.84493160951342,159.93313598632812,2397600,0.0,0.0,-0.02712190880318499,,,,,,-2.8311495404768436,-2.50791901699985,
2023-03-23 00:00:00-04:00,160.5210480357269,162.5200976329016,155.3176637131813,156.7679443359375,2423200,0.0,0.0,-0.01979071835783419,,,,,,-3.0042761818860697,-2.6071904499770944,
2023-03-24 00:00:00-04:00,154.77871731403545,155.09229961305826,150.4768592091452,153.4166259765625,2509800,0.0,0.0,-0.02137757418183317,,,,,,-3.373021582804853,-2.760356676542646,31.03679575374322
2023-03-27 00:00:00-04:00,154.97470373611384,155.65085250665453,152.91687590449806,153.4362335205078,1637500,0.0,0.0,0.00012780586080873846,,,,,,-3.621921547736406,-2.9326696507813983,31.067549104427016
2023-03-28 00:00:00-04:00,152.76006893698786,155.8762292629041,152.67187952885342,155.78802490234375,1825900,0.0,0.0,0.015327483788381668,,,,,,-3.5880458938156607,-3.063744899388251,34.662707195095365
2023-03-29 00:00:00-04:00,157.0031465206973,159.41374691964043,156.93454478497083,158.8748016357422,1752200,0.0,0.0,0.019813953834599163,,,,,,-3.2743771276087728,-3.105871345032355,43.71917938844641
2023-03-30 00:00:00-04:00,160.6288486993096,161.1972053818773,159.1491715282218,159.40394592285156,1175800,0.0,0.0,0.003330574022194943,,,,,,-2.949099465909626,-3.0745169692078096,47.78148160254848
2023-03-31 00:00:00-04:00,160.9914045364152,163.33341789270372,160.9914045364152,162.70626831054688,1514200,0.0,0.0,0.020716691601182724,,,,,,-2.3972111989968994,-2.9390558151656276,56.6311385491067
2023-04-03 00:00:00-04:00,162.10854619579578,162.70629942375152,160.0409244042227,161.1580352783203,1533000,0.0,0.0,-0.009515509441047176,159.83315811157226,,159.83315811157226,169.23611756202703,150.4301986611175,-2.0610072294964823,-2.7634460980317987,52.17073967203347
2023-04-04 00:00:00-04:00,161.83414970991333,162.06933642712423,160.22707785670522,161.07962036132812,1200700,0.0,0.0,-0.0004865715622355271,159.38288345336915,,159.38288345336915,167.49227311830637,151.27349378843192,-1.780367620223501,-2.5668304024701394,58.28996672773197
