Date,Open,High,Low,Close,Volume,Returns,SMA20,SMA50,BB_Upper,BB_Lower,BB_Middle,MACD,Signal_Line,RSI
2023-03-06,nan,nan,nan,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0
2023-03-07,658.2273812712318,658.7914970321818,643.6742334614539,645.0989379882812,417200,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2023-03-08,646.9731186502818,650.5205817805944,643.1770967394806,644.8121337890625,554800,-0.00044458947663615595,nan,nan,nan,nan,nan,nan,nan,0.0
2023-03-09,644.9363966693683,645.6439633378707,621.5194649359004,622.743408203125,787100,-0.03422504700129735,nan,nan,nan,nan,nan,nan,nan,0.0
2023-03-10,619.320277096222,622.9155376273998,600.9423935735863,607.2054443359375,960900,-0.024950828322729292,nan,nan,nan,nan,nan,nan,nan,0.0
2023-03-13,597.6339364658097,615.046003756276,596.744692655462,598.35107421875,997600,-0.01458216522888883,nan,nan,nan,nan,nan,nan,nan,0.0
2023-03-14,618.0867048883928,619.6070627117722,597.3375644461175,609.8826904296875,928600,0.01927232474011015,nan,nan,nan,nan,nan,nan,nan,19.786752068933353
2023-03-15,593.7900452039278,606.6985244474914,592.8338615562565,604.0594482421875,1130000,-0.009548134877212676,nan,nan,nan,nan,nan,nan,nan,17.989276930513526
2023-03-16,599.8140939861723,617.1019136594261,594.0769911104351,609.0699462890625,726200,0.008294710167112765,nan,nan,nan,nan,nan,nan,nan,23.93480466714567
2023-03-17,610.7241350501868,610.7241350501868,596.5152003785417,608.811767578125,2701500,-0.0004238900843992215,nan,nan,nan,nan,nan,nan,nan,23.84572678903598
2023-03-20,619.1002862150526,623.8525499661057,611.5082430013698,615.3616333007812,924200,0.010758441395953711,nan,nan,nan,nan,nan,nan,nan,30.415694584467687
2023-03-21,631.0143267166258,636.0342913371608,629.6852173152579,633.1370849609375,791200,0.02888618772803443,nan,nan,nan,nan,nan,nan,nan,43.616717052818736
2023-03-22,631.1577545795569,638.204823796914,619.5018729136375,619.9130249023438,480100,-0.02088656686317724,nan,nan,nan,nan,nan,nan,nan,38.22216133165841
2023-03-23,624.6557722622504,632.0279119076478,617.2644319048254,623.2214965820312,483400,0.005336993330973632,nan,nan,nan,nan,nan,nan,nan,40.07638998042118
2023-03-24,614.644471937727,619.4349618468617,610.131312666088,616.623779296875,574100,-0.010586472580519899,nan,nan,nan,nan,nan,nan,nan,37.813105214360384
2023-03-27,625.8509467037516,627.9927888592547,618.1536212112824,619.9130249023438,411100,0.005334282776475824,nan,nan,nan,nan,nan,nan,nan,39.51602248749423
2023-03-28,618.0198477300752,621.4238596396974,613.2771551891345,617.9241943359375,373300,-0.0032082412959778587,nan,nan,nan,nan,nan,nan,nan,38.8723908043385
2023-03-29,623.4605577547663,628.9203299598756,622.4756604170993,628.423095703125,589300,0.01699059765489571,nan,nan,nan,nan,nan,nan,nan,43.806910332344074
2023-03-30,634.4375490615067,638.3674506375886,628.3083779646036,632.0757446289062,392300,0.005812404016905845,nan,nan,nan,nan,nan,nan,nan,54.096685430026184
2023-03-31,635.9483064278969,639.830410304415,633.5769309289484,639.8016967773438,516300,0.012223142897175136,nan,nan,nan,nan,nan,nan,nan,65.36268462646694
2023-04-03,635.4031843853547,640.8438717449023,627.7154304084335,637.2103271484375,622800,-0.004050270016411144,nan,nan,nan,nan,nan,nan,nan,69.46348323089656
