Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,SMA_20,SMA_50,BB_middle,BB_upper,BB_lower,MACD,Signal_Line,RSI,PriceRange,VWAP,Momentum,ForceIndex,TrueRange
2023-03-07 00:00:00-05:00,-0.1850984815455971,-0.1978233533589895,-0.17776142141317794,-0.20380553561250664,-0.49434403202148025,0.0,0.0,0.21253453441289508,0.19760433711628475,0.20332915248173117,0.19760433711628475,0.20067772650857693,0.155734458398277,-0.18619332080874665,-0.189747078681103,0.01937024743753451,10.838517841038865,-0.193130103461558,0.0,0.0,0.0
2023-03-08 00:00:00-05:00,-0.1606518028983192,-0.1289769232566824,-0.12234028344149195,-0.08232191146263411,-0.5135867538473013,0.0,0.0,1.2403596839078883,0.19760433711628475,0.20332915248173117,0.19760433711628475,0.20067772650857693,0.155734458398277,-0.09260200538857909,-0.16992054956736227,0.01937024743753451,4.13107085974687,-0.11121303938693616,-59.60761751871553,-0.062392380172738654,0.08146525217101469
2023-03-09 00:00:00-05:00,-0.08061757589574142,-0.08376002066391441,-0.12438248187395608,-0.16350578863247,-0.09303135022250951,0.0,0.0,-0.8299955031752427,0.19760433711628475,0.20332915248173117,0.19760433711628475,0.20067772650857693,0.155734458398277,-0.08288632433005709,-0.1520011413635728,0.01937024743753451,-50.3890879360806,-0.12388276372344681,98.61758033483616,0.007552645709408197,0.04206057041132197
2023-03-10 00:00:00-05:00,-0.12019782527210988,-0.16077431232413758,-0.18271992325140868,-0.21607049098827663,0.5426745891654029,0.0,0.0,-0.5502961365730172,0.19760433711628475,0.20332915248173117,0.19760433711628475,0.20067772650857776,0.155734458398277,-0.1169476012873706,-0.14488120842921928,0.01937024743753451,-18.257910139047457,-0.18652157552127427,32.14852684754918,-0.028525528255539046,0.021945610927271098
2023-03-13 00:00:00-04:00,-0.2604765470114062,-0.14443797128065733,-0.21393048442556523,-0.15036425844205611,0.30584491460109886,0.0,0.0,0.6667827688151252,0.19760433711628475,0.20332915248173117,0.19760433711628475,0.20067772650857776,0.155734458398277,-0.0938026511636948,-0.13428220002514474,0.01937024743753451,-26.678990466602293,-0.16957757138275956,-30.409628008752733,0.020095917081858757,0.0716325197076193
2023-03-14 00:00:00-04:00,-0.09254880051519773,-0.1336434659460528,-0.12875638047264104,-0.09663031686477462,0.09760584740074087,0.0,0.0,0.5358218590897219,0.19760433711628475,0.20332915248173117,0.19760433711628475,0.20067772650857776,0.155734458398277,-0.03532525319311857,-0.11341505080792161,0.01937024743753451,5.280549770722575,-0.1196767210944895,-35.735847158111866,0.005244746901832463,0.021607877969415074
2023-03-15 00:00:00-04:00,-0.14260700671016266,-0.16485783137717908,-0.15646705766974922,-0.13576224302918535,0.03977823633244661,0.0,0.0,-0.4076481985871314,0.19760433711628475,0.20332915248173117,0.19760433711628475,0.20067772650857776,0.155734458398277,-0.02137626487891858,-0.09376635616023944,0.01937024743753451,5.883843929550693,-0.15236237735870453,40.49653093777217,-0.0015565990071117813,0.06822751451240446
2023-03-16 00:00:00-04:00,-0.16501654454257517,-0.09046918375690519,-0.12963192216410704,-0.05574665947692502,0.09457275688039181,0.0,0.0,0.8016721302492914,0.19760433711628475,0.20332915248173117,0.19760433711628475,0.20067772650857776,0.155734458398277,0.04931839645155249,-0.06307133396880858,0.01937024743753451,-23.732613305993482,-0.09194925513264575,-58.938024127267155,0.007567294329930595,0.04529305927228017
2023-03-20 00:00:00-04:00,-0.09458616232243235,-0.026581722273789115,-0.050292243135826614,0.0035351401775040358,0.06279989060985008,0.0,0.0,1.0049520696158265,0.19760433711628475,0.20332915248173117,0.19760433711628475,0.20067772650857776,0.155734458398277,0.16103446947568054,0.008313225098391065,0.1529967175665364,-25.067642327226803,-0.024446275077370568,-106.34143859143224,0.003722890533453193,0.029164937203135902
2023-03-21 00:00:00-04:00,0.0014543086420579644,-0.003535857656459153,-0.02899950057090315,-0.018367410139852453,-0.3086791139397857,0.0,0.0,-0.2294375238503153,0.19760433711628475,0.20332915248173117,0.19760433711628475,0.20067772650857776,0.155734458398277,0.2114685268816016,0.052942465634830696,0.16026198500645714,1750.9105136314722,-0.016967589455738254,-619.5666711247827,0.006760859824983173,0.03253464074840719
2023-03-22 00:00:00-04:00,-0.05122260947163978,0.02038535189595833,-0.028707777932096643,-0.07940094101772038,-0.04987196380180494,0.0,0.0,-0.6195456401967071,0.19760433711628475,0.20332915248173117,0.19760433711628475,0.20067772650857776,0.155734458398277,0.19943023190193748,0.08609564702332555,0.22197523950103443,-95.84269590020823,-0.02924112235128623,332.2925247116969,0.0030438620426373737,0.04909312982805497
2023-03-23 00:00:00-04:00,-0.028813492188650102,0.032345426532887175,0.003086052262642116,0.036241215044274355,0.12182084876811775,0.0,0.0,1.1513016524716198,0.19760433711628475,0.20332915248173117,0.19760433711628475,0.20067772650857776,0.155734458398277,0.27469498138105813,0.12856239315413012,0.3124102882973102,-101.547476712214,0.02389089794660122,-145.64330671620905,0.014087625604847331,0.11174636755060756
2023-03-24 00:00:00-04:00,0.02037210329844599,-0.008494776598198932,0.012129094499796132,0.013755699923004202,0.25214429555229595,0.0,0.0,-0.23382789090926828,0.19760433711628475,0.20332915248173117,0.19760433711628475,0.20067772650857776,0.155734458398277,0.3110878994193246,0.17024532214281782,0.5531153607591256,-101.23584588130517,0.0057966726082004675,-62.04404320826592,-0.005669594370383161,0.044735991642473286
2023-03-27 00:00:00-04:00,0.014551177059079668,-0.02833246901196202,-0.024332389635413322,-0.05808324671207614,-0.19148248514531488,0.0,0.0,-0.7226377795915943,0.16119248919424178,0.20332915248173117,0.16119248919424178,0.15969353166299113,0.12523963357503082,0.27858892649433664,0.19670703260934003,0.33205290613202587,-27.48973062665554,-0.03691603511981716,-522.248573589056,0.013755900031906838,0.042088168934966225
2023-03-28 00:00:00-04:00,-0.08032667296371945,-0.0930953232096317,-0.08733779809344623,-0.0452343809284932,-0.3862466747880566,0.0,0.0,0.11626925350124148,0.13175813594731559,0.20332915248173117,0.13175813594731559,0.124724725555699,0.10260449575072705,0.2577289056808077,0.21345738188750665,0.07749238695689907,7.167637975975828,-0.07522250074385704,-22.121466190200977,-0.004962831683706949,0.035012076497555555
2023-03-29 00:00:00-04:00,0.00873002327112871,0.03176216892828026,0.05004834153859345,0.0584354841645625,0.19332222857569054,0.0,0.0,1.023936615548448,0.10618566034927708,0.20332915248173117,0.10618566034927708,0.09416290866091909,0.08313768845094185,0.3161941886301743,0.23924303733915953,0.5747895378887323,-209.4630454283882,0.04674866487714541,-229.18378225831742,0.020041689355930717,0.09528272246708665
2023-03-30 00:00:00-04:00,0.0835265019296316,0.10819424919629902,0.13463853082752678,0.15188526231406768,0.3468164980235189,0.0,0.0,0.903440900955012,0.0842296228919125,0.20332915248173117,0.0842296228919125,0.06668787812413643,0.06777854873523326,0.42826907220486843,0.2836136784998569,0.9237207354002888,-31.659749924049507,0.13157268077929782,159.91957538391833,0.032409924798886144,0.07620304666296428
2023-03-31 00:00:00-04:00,0.14231457806738615,0.1609949793746714,0.17139026747790126,0.20357291705328076,-0.022474703527832336,0.0,0.0,0.48531015673500943,0.06562878288679674,0.20332915248173117,0.06562878288679674,0.04100007927803904,0.05741103012236146,0.548894919189609,0.3446637575512523,0.9022730645495007,-7.304443609640391,0.17865272130195115,34.03072421360643,-0.0011616647163127719,0.019505005163833578
