Date,Open,High,Low,Close,Volume,Returns,SMA20,SMA50,BB_Upper,BB_Lower,BB_Middle,MACD,Signal_Line,RSI,PriceRange,VWAP,Momentum,ForceIndex,TrueRange
2023-03-07,0.6832907705125849,0.7208412130072139,0.6694877506063828,0.5976508117873081,-0.38820091075919255,-0.01148628988096864,0.5603878788182761,0.3348385310913804,0.21453748811502332,0.9506423288308702,0.5603878788182761,0.10595842788070774,0.11185537680699771,-2.0330064455268717,7.515608964293091,0.6626599251336349,0.0,0.0,0.0
2023-03-08,0.5937844334000927,0.5897240600050203,0.6157887406687973,0.576639610429368,-0.9897913409909603,-0.17289869095252813,0.5496771038135996,0.32306165500391854,0.2258643043617497,0.9184115742198418,0.5496771038135996,0.09542139362613968,0.10662047776190302,-2.0330064455268717,-4.38958638819933,0.5940508037010619,-3.515631693882408,0.02079670516790662,0.01813792888148924
2023-03-09,0.5958321798580168,0.5939929840756337,0.4511892917264644,0.40271409898098837,-0.47946713790525386,-1.352261032583805,0.48699942022295845,0.25414532422730995,0.32531391752279804,0.6983433781230199,0.48699942022295845,6.300755690582896e-05,0.07329220804654682,-2.0330064455268717,23.96709965937029,0.48263212492769547,-30.16190846113988,0.08339156718286203,0.14280369234916934
2023-03-10,0.39429607990228127,0.471413213936839,0.3779364071570031,0.4561175319920321,0.6795351050091756,0.41238805498823194,0.4692721788714761,0.23465359513415068,0.29377805604427143,0.6926923312817833,0.4692721788714761,-0.04665958314155535,0.04502195900518892,-1.0937301837483122,23.707262522874263,0.43515571769529143,13.260879901193832,0.03628950745901007,0.09347680677983589
2023-03-13,0.3583181387020175,0.534837561041543,0.3580912951302458,0.4648718281539679,0.16953714402229322,0.05737223680177463,0.4604208875645233,0.22492128716479295,0.2702806323197704,0.6972230342401631,0.4604208875645233,-0.07713612005320132,0.02200339597775526,-0.9769830154414776,49.32663095191001,0.45260022810858547,1.919307096945513,0.0014841783692199173,0.17674626591129722
2023-03-14,0.5727240662763764,0.7324284920322335,0.5883554249588889,0.5789742378340998,0.5975939645211717,0.8846833227361722,0.47390849821619063,0.23975139229642561,0.2836869938108471,0.7115648357703135,0.47390849821619063,-0.0417052946437418,0.012525144543163452,0.04105169240288945,25.155755721957036,0.6332527182750741,24.544918140821533,0.06818691136216899,0.2675566638782656
2023-03-15,0.4086289661279393,0.38633948950182007,0.22092516189782133,0.31429214546826023,1.3176374634676817,-2.0511071145599282,0.4449923155059381,0.20795702629094392,0.3035754428430928,0.634690946004221,0.4449923155059381,-0.1450003443844399,-0.008907310826122793,-0.8222667942086856,40.480323549116314,0.3071855989559672,-45.71569425195772,-0.34875504081024356,0.35804907593627855
2023-03-16,0.24160908774524392,0.4381765575815045,0.2798771325540952,0.4596192504568064,0.19022633045605927,1.1596388982230865,0.44182584629580834,0.2044753813580442,0.2873882210126763,0.6436923304919226,0.44182584629580834,-0.15018861787684545,-0.025626048283073875,-0.23494587218536703,65.51882071353312,0.39255764686413536,46.23949630431425,0.027645041897773604,0.1582994250274093
2023-03-17,0.3919564358455161,0.4052446582034181,0.41324960926206167,0.39716941455533095,1.0361720927071298,-0.5024068733607355,0.43228865014721957,0.1939888967465471,0.2744798482151681,0.6368032135869817,0.43228865014721957,-0.182652795201298,-0.04221362468462086,-0.3680434890639777,-2.0423063194192856,0.4052212273402702,-13.587297712053578,-0.06470877715524867,0.05437459225338831
2023-03-20,0.3852285086208541,0.4979414945700914,0.46782411265276186,0.5057271398098055,-0.34897029837558624,0.8509736387503152,0.4357266789338122,0.1977691310421186,0.2693669515555106,0.6485499617656464,0.4357266789338122,-0.15035740596576394,-0.05227475437058736,-0.05989522963275048,7.8180563596271595,0.4904975823442197,27.332851240827626,-0.03788342177302891,0.10077208001476046
2023-03-21,0.5659965853783181,0.5586216330460786,0.5559608312422911,0.5036841738489225,-0.37362876367837966,-0.027422207171469627,0.4383502602069067,0.20065385147972734,0.2643176744706631,0.6586024814653566,0.4383502602069067,-0.12315831175539477,-0.07504023035860119,-0.06411945942331232,0.47010916187930063,0.5394222127124307,-0.40396605205948977,0.0007633108462017459,0.052894493236273044
2023-03-22,0.46010961558224367,0.43573710593003573,0.3259883841256471,0.2544685984153655,0.3436416774281248,-1.956128108678217,0.4193630150758255,0.17977670364930673,0.28232837603366373,0.60342835664583,0.4193630150758255,-0.22421808705754884,-0.10680021844975114,-0.47183749640418704,23.85273380246739,0.33873136282368277,-49.47854000040667,-0.08564085838320289,0.17769578972327538
2023-03-23,0.29104199074162407,0.3646896468936773,0.3005981833510848,0.30524529729318145,0.0596207435601169,0.4019763542571921,0.40727906669863273,0.1664899748529919,0.27906452037018403,0.5822822232061005,0.40727906669863273,-0.27416896500521654,-0.13404842997905372,-0.35821113909390967,22.021380275497922,0.3235110425126478,19.954013655914373,0.00302734454262354,0.11022104847831177
2023-03-24,0.22084106454697236,0.24485455066142733,0.2649932985340272,0.29444803517036255,-0.41758988649493645,-0.09863282803842857,0.3961351014756838,0.15423679079335564,0.27500718383005485,0.563774438489457,0.3961351014756838,-0.31438711632539523,-0.16065034801309724,-0.3725056408913686,-9.119113745404176,0.268098628121939,-3.5372411036519136,0.004508827464324019,0.060390746631754116
2023-03-27,0.31239514811738883,0.36621436233557375,0.4024515597955683,0.38316209541158663,-0.5861211173791885,0.7058811668277283,0.3925067746403685,0.15024731706006703,0.2650448138796736,0.5659449513704872,0.3925067746403685,-0.29661705151881923,-0.18245839173370587,-0.19508650412906298,-11.599795220371885,0.3839426725142429,30.12893605824052,-0.051997184115830895,0.10800352462520574
2023-03-28,0.3764537275914755,0.5110534890370075,0.4567343804742694,0.5112718242354629,-0.15958676000815605,1.0087444322832058,0.3974952206063651,0.15573228990142446,0.2668281117007708,0.5742609314211936,0.3974952206063651,-0.2138603597650546,-0.19956404716271955,0.0236324379748692,14.429159437540434,0.49301989791558,33.43486486737756,-0.020444616548525897,0.1278913936254209
2023-03-29,0.542596127871233,0.5827104620278623,0.6140377537625679,0.5991100095758464,-0.6729830761911235,0.6730500433257443,0.40716465320198497,0.16636417316523677,0.2852021347020925,0.5762311140603847,0.40716465320198497,-0.10132733529005339,-0.19522461373048025,0.1826229016381112,-5.7735929405932085,0.5986194084554255,17.18032975349922,-0.059113612177417306,0.10276592952710495
2023-03-30,0.6148448005238089,0.711388628656415,0.6327156896242113,0.6886990541486169,0.1456670971249915,0.6765898312593744,0.42083407762806574,0.18139418897479198,0.3225953953398646,0.5681858721321177,0.42083407762806574,0.03413034613320039,-0.17691033012130006,0.5774525510971579,12.795576861864857,0.6776011241430812,14.953688494738573,0.013050176057116955,0.11227861908056858
2023-03-31,0.6961610444578119,0.7702392947132575,0.7748431008633252,0.7292622590759587,-0.24470876095969551,0.2955217670275702,0.4352412154885106,0.19723534680728844,0.3625938442651425,0.5591495326727697,0.4352412154885106,0.16141899945039442,-0.1427227007418984,0.5619062715451736,-0.6613133824018099,0.7581148848841804,5.8898302071122774,-0.009926171618324023,0.08614404671470832
2023-04-03,0.7268741170404485,0.8851959529203977,0.8081131880330377,0.8156416919124508,0.010412560320804731,0.6380101722549335,0.4526109606980611,0.21633399624342584,0.41732150260530965,0.5420857736453987,0.4526109606980611,0.3038334909441902,-0.09759342745527408,0.6519089288391541,10.604692488048869,0.8363169442886287,11.844769390087833,0.0008994310548868759,0.155933693844439
2023-04-04,0.7034736595333633,0.7455404864991496,0.7085946092358992,0.7721600914080323,0.03933935974988106,-0.33393620152503734,0.4662154541765908,0.2312926181787547,0.4497883647742702,0.5385830043147225,0.4662154541765908,0.3913509593518139,-0.046470805530725676,0.4402051169758312,5.25192048949747,0.7420983957143603,-5.330968357253338,-0.0017105383247439296,0.10704708267655161
2023-04-05,0.7102011404314216,0.752858376175728,0.6954617621220608,0.6583497884563962,-0.519051179229253,-0.8613574323831658,0.4691623316700411,0.23909216501508507,0.45773754083361873,0.5369549499588312,0.4691623316700411,0.39959102381746664,0.015512056818331977,0.7255544653325491,8.081740620523487,0.7022233089180617,-14.73921071783226,0.059073371955485246,0.07669832928597153
2023-04-06,0.6449727389289522,0.6961424047931061,0.6823289150082222,0.6983292252113933,-0.11676748453748385,0.2926019692562979,0.4750702465421943,0.24816206953970862,0.47386920935070737,0.5335059451115768,0.4750702465421943,0.422750203543092,0.0847592738587454,0.5845432970276314,2.14171684338514,0.692266848337574,6.072674048963404,-0.004668298263106431,0.03779261633670983
2023-04-10,0.6742231992311578,0.7488946743601906,0.7263970516444281,0.6811118490467235,-0.6302725480867261,-0.14159486070614766,0.48858619209706844,0.2556719470688658,0.49190167478163016,0.5435166897521077,0.48858619209706844,0.4286502513899983,0.1585888830779941,0.686868953391962,3.3368212101596906,0.7188011916837808,-2.465509897492528,0.010851639546674088,0.05056544914879735
2023-04-11,0.7412065569395028,0.7610914673397066,0.7885597587182793,0.7260526473396802,-0.2093658669204105,0.3290737285726396,0.5016912847981616,0.2645961965132733,0.5153467698291302,0.5475692847736328,0.5016912847981616,0.4521330286324144,0.23298611829432667,0.590988297996604,-3.7058888809607122,0.758567957799222,6.598152470237503,-0.009409069194700187,0.10744790967155582
2023-04-12,0.7520295307534094,0.7549930708499486,0.7380710398811537,0.7266359702273779,-0.3934751580235166,-0.007097948831904791,0.5143996845307283,0.272859115630548,0.5365990102413716,0.5529060054280327,0.5143996845307283,0.46687874035303584,0.3006256528933891,0.5968289625365764,2.2501817118593435,0.7399000269861601,0.080341679055236,-0.00022952306541558276,0.028940423510268376
