Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,SMA_20,SMA_50,BB_middle,BB_upper,BB_lower,MACD,Signal_Line,RSI
2023-03-07 00:00:00-05:00,469.2785262159164,478.07326072723305,468.2165857991199,468.36138916015625,2659100,0.0,0.0,,,,,,,0.0,0.0,
2023-03-08 00:00:00-05:00,466.2857720867389,470.0315092968477,464.49015157799494,469.2205810546875,1548500,0.0,0.0,0.0018344635454941027,,,,,,0.06853952435005795,0.01370790487001159,
2023-03-09 00:00:00-05:00,470.61074302867394,473.043527707883,462.05732841176354,462.9261779785156,1629400,0.0,0.0,-0.013414592902177613,,,,,,-0.3806601196212682,-0.06516570002824439,
2023-03-10 00:00:00-05:00,462.40484333401486,463.833608879743,452.17165186629063,454.8361511230469,2123000,0.0,0.0,-0.017475846561099462,,,,,,-1.3736174232302574,-0.32685604466864704,
2023-03-13 00:00:00-04:00,450.64637705485603,460.1941478065436,450.64637705485603,455.66644287109375,1799600,0.0,0.0,0.0018254743955528063,,,,,,-2.069687565265099,-0.6754223487879374,
2023-03-14 00:00:00-04:00,458.9777004703874,468.37100366298165,456.63179788184254,465.2431335449219,2422900,0.0,0.0,0.021016888172599835,,,,,,-1.827502949684913,-0.9058384689673326,
2023-03-15 00:00:00-04:00,464.84734597569275,470.1666522785512,461.9801217083085,468.8537292480469,2226300,0.0,0.0,0.007760664140519458,,,,,,-1.3289061953521468,-0.9904520142442955,
2023-03-16 00:00:00-04:00,468.1489592479168,471.2478982047957,466.0540687352266,470.3983459472656,1979600,0.0,0.0,0.0032944532651921765,,,,,,-0.799906195918993,-0.9523428505792351,
2023-03-17 00:00:00-04:00,472.1456731209169,472.9469378948246,464.8472903073324,470.195556640625,3959300,0.0,0.0,-0.00043110123236567155,,,,,,-0.39250869152624546,-0.8403760187686372,
2023-03-20 00:00:00-04:00,471.1126951164329,473.8061550447035,468.91159599803797,472.3580627441406,1623800,0.0,0.0,0.0045991632055519815,,,,,,0.10365803033289467,-0.6515692089483309,
2023-03-21 00:00:00-04:00,475.93972907404066,475.93972907404066,469.17230078061687,473.8641357421875,1664000,0.0,0.0,0.003188413868279172,,,,,,0.6113539287239291,-0.39898458141387894,
2023-03-22 00:00:00-04:00,472.52222165733895,479.4344532933441,470.4852523781527,470.64935302734375,1299700,0.0,0.0,-0.006784186589281815,,,,,,0.745704470966075,-0.17004677093788817,
2023-03-23 00:00:00-04:00,473.7096732674934,476.1810821020189,467.53115118117967,470.8810729980469,1565900,0.0,0.0,0.0004923409948673907,,,,,,0.8609515946482134,0.03615290217933213,
2023-03-24 00:00:00-04:00,470.08937726445544,478.80689170478786,469.7225225024249,478.131103515625,1635200,0.0,0.0,0.015396733768503257,,,,,,1.5197835237826212,0.33287902649998996,60.76582957023311
2023-03-27 00:00:00-04:00,480.07156999047805,482.56227584501136,475.4666469687357,476.1520690917969,1452100,0.0,0.0,-0.004139104127040882,,,,,,1.8607712233542202,0.6384574658708361,58.226216523647324
2023-03-28 00:00:00-04:00,475.56319598651925,476.96303045983615,468.612369967763,469.92529296875,1407800,0.0,0.0,-0.013077284605575112,,,,,,1.6099985767543785,0.8327656880475446,50.668349213332256
2023-03-29 00:00:00-04:00,472.27119934097874,474.2985050723976,469.0853784773652,473.8833923339844,1643000,0.0,0.0,0.008422826828981878,,,,,,1.7109225371663115,1.008397057871298,60.873697140614325
2023-03-30 00:00:00-04:00,475.9397102742614,478.5848830091554,474.0089203745687,474.4723205566406,1545500,0.0,0.0,0.001242770335874388,,,,,,1.8174763525481126,1.170212916806661,72.8950859244457
2023-03-31 00:00:00-04:00,477.8705278207647,481.1142408983833,476.84721147164566,479.6758117675781,2082000,0.0,0.0,0.010966901514577021,,,,,,2.295340021283266,1.3952383377019821,75.40344167766125
2023-04-03 00:00:00-04:00,479.3186030743284,481.9251812804872,477.8705106179105,479.83026123046875,1804700,0.0,0.0,0.00032198718197085086,470.2762191772461,,470.2762191772461,483.7500414097628,456.8023969447294,2.655897667374404,1.6473702036364666,69.27785722985688
2023-04-04 00:00:00-04:00,479.3186265195559,485.188215266939,478.3532315013896,480.5060729980469,1913300,0.0,0.0,0.0014084392381694677,470.8834533691406,,470.8834533691406,485.06974864090074,456.6971580973805,2.9620301217838687,1.9103021872659471,66.69432848245938
2023-04-05 00:00:00-04:00,481.73210277547713,486.6845838164505,478.02498952797777,479.92681884765625,1941500,0.0,0.0,-0.0012055084897812929,471.41876525878905,,471.41876525878905,486.13880718352397,456.69872333405414,3.1219138490333194,2.1526245196194216,64.03981865944326
2023-04-06 00:00:00-04:00,465.3203458323864,470.9679119386301,460.9760687447396,469.1626281738281,4114700,0.0,0.0,-0.022428816751007608,471.7305877685547,,471.7305877685547,485.9488096800717,457.5123658570377,2.352919634589682,2.192683542613474,48.839279651746175
2023-04-10 00:00:00-04:00,467.15460218301797,476.80855151294816,464.99212696079854,476.740966796875,1653600,0.0,0.0,0.016152903424010656,472.8258285522461,,472.8258285522461,484.7549223458386,460.89673475865357,2.328157224147901,2.2197782789203595,54.39072127316517
2023-04-11 00:00:00-04:00,476.74101495636995,482.68785187972725,475.9397500441102,481.39422607421875,1547400,0.0,0.0,0.009760560978445021,474.11221771240236,,474.11221771240236,483.53578896203413,464.6886464627706,2.653424939240665,2.3065076109844207,57.09607099924652
2023-04-12 00:00:00-04:00,482.69749693499,482.74575490007663,471.6340785544648,472.4160461425781,2063700,0.0,0.0,-0.018650368960296593,474.47086334228516,,474.47086334228516,482.9742541455621,465.9674725390082,2.161817770601317,2.2775696429078,51.50173933119408
2023-04-13 00:00:00-04:00,476.41273071657633,481.1914473659498,473.34278193482265,480.6604919433594,1600500,0.0,0.0,0.0174516633550017,475.06120147705076,,475.06120147705076,483.5619839363599,466.5604190177416,2.4096959471359582,2.303994903753432,57.31616884913694
2023-04-14 00:00:00-04:00,479.0193491757573,483.05469321989415,473.19801848272203,474.2985534667969,1675300,0.0,0.0,-0.013235825667386458,475.25621185302737,,475.25621185302737,483.48107167724953,467.0313520288052,2.068936509571131,2.2569832249169717,47.09418420352395
2023-04-17 00:00:00-04:00,475.717673397352,480.6605204396014,474.1537382445517,476.8471984863281,1411800,0.0,0.0,0.005373503673798741,475.5887939453125,,475.5887939453125,483.48333977985243,467.69424811077255,1.9816928320162788,2.201925146336833,50.522529466551056
