Date,Open,High,Low,Close,Volume,Returns,SMA20,SMA50,BB_Upper,BB_Lower,BB_Middle,MACD,Signal_Line,RSI
2023-03-07,36.74753773369503,36.81018547701862,35.88836234202905,36.10315704345703,23205800,0.0,36.10315704345703,36.10315704345703,36.10315704345703,36.10315704345703,36.10315704345703,0.0,0.0,0.0
2023-03-08,36.08524878848651,36.30899165221177,35.71831062853889,35.906253814697266,16756100,-0.005453906109173639,36.00470542907715,36.00470542907715,36.201608657836914,35.80780220031738,36.00470542907715,-0.015707380072001342,-0.007853690036000671,0.0
2023-03-09,36.16579434908339,36.30898963735959,35.18132716894019,35.31557083129883,18585100,-0.01645069926945866,35.774993896484375,35.774993896484375,36.44431172829498,35.10567606467377,35.774993896484375,-0.07495474056963047,-0.03022070688054394,0.0
2023-03-10,35.16342628586012,35.73620742193804,35.109726774085985,35.25292205810547,26328100,-0.001773970283324323,35.64447593688965,35.64447593688965,36.379601112153004,34.90935076162629,35.64447593688965,-0.12551705060948137,-0.0540447928127783,0.0
2023-03-13,35.136576199546475,36.255290466667155,35.136576199546475,35.673561096191406,35299400,0.01193203324798498,35.65029296875,35.65029296875,36.3082204908977,34.9923654466023,35.65029296875,-0.13014575144171658,-0.06926498453856596,33.09840551958783
2023-03-14,35.84360569838572,35.933104891335134,35.36927192491179,35.7093620300293,24583600,0.001003570508179875,35.66013781229655,35.66013781229655,36.26235228618048,35.057923338412614,35.66013781229655,-0.129433169036119,-0.07929301528815813,34.93140885365892
2023-03-15,35.584060578516066,36.27318895103183,35.31556984723528,36.04944610595703,25498400,0.009523667088808401,35.71575328281948,35.71575328281948,36.33630731749466,35.0951992481443,35.71575328281948,-0.10027064207412195,-0.0822898191147244,48.369192544440004
2023-03-16,35.85255828297221,36.23739628782783,35.54826784690138,36.12999725341797,21095900,0.002234462832637718,35.76753377914429,35.76753377914429,36.4094259434505,35.125641614838074,35.76753377914429,-0.06985409047369018,-0.08073535303459511,50.77693657598278
2023-03-17,36.3626885995664,36.50588388567213,35.7899074551435,35.88835144042969,57457800,-0.006688232254582336,35.78095796373155,35.78095796373155,36.390885511300354,35.17103041616275,35.78095796373155,-0.06450398993710138,-0.0789318682459847,44.54519033128058
2023-03-20,35.92415576678673,36.56853634471683,35.74516078246778,36.52378845214844,20825400,0.017705940401678756,35.855241012573245,35.855241012573245,36.58562270756756,35.12485931757893,35.855241012573245,-0.008887095534149125,-0.07192739097480114,58.07542115691489
2023-03-21,36.568536611601864,36.613284504496846,36.07630296166633,36.38954162597656,19982000,-0.003675599708057618,35.903813795609906,35.903813795609906,36.66495366536719,35.14267392585262,35.903813795609906,0.024079523298141225,-0.06951943864498702,55.228591543984656
2023-03-22,36.42534043734315,36.559584112827025,35.78991149686834,35.80780792236328,15444200,-0.015986288302076674,35.89581330617269,35.89581330617269,36.626479044248114,35.16514756809727,35.89581330617269,0.003227552883657836,-0.0676259453494211,45.55247144545876
2023-03-23,35.9510093091922,36.24635159052368,35.798865768418445,35.9599609375,16958100,0.004249157487289068,35.900747739351715,35.900747739351715,36.603580611223485,35.197914867479945,35.900747739351715,-0.0010086797422417249,-0.06023133926668223,47.938156769581184
2023-03-24,35.87940506455762,36.210543540487265,35.68251025582076,36.14789581298828,17218100,0.005226225796377265,35.91840117318289,35.91840117318289,36.60752790980256,35.22927443656322,35.91840117318289,0.010675785387441294,-0.04661205566698996,50.61110831272576
2023-03-27,36.282140999152844,36.35373693510708,35.772007579566136,35.995750427246094,20262800,-0.004208969355486529,35.92355779012044,35.92355779012044,36.590434860964294,35.25668071927659,35.92355779012044,0.0075716656390980575,-0.0328403139589085,48.591428083482825
2023-03-28,35.97784871096159,36.067344479742076,35.67355831744527,35.7899055480957,13537500,-0.0057185883529901746,35.9152045249939,35.9152045249939,36.56413929497287,35.266269755014925,35.9152045249939,-0.011367297920905628,-0.021033726847387156,46.102335913712686
2023-03-29,35.942054511511756,36.040501920589875,35.789910998605755,36.02260208129883,14429500,0.0065017364432666475,35.92152202830595,35.92152202830595,36.553106607604576,35.289937449007326,35.92152202830595,-0.007513288968283405,-0.011757991536803302,51.43489435392584
2023-03-30,36.17473897649422,36.23739010957427,36.022595491420944,36.13894271850586,12634500,0.0032296566734536262,35.933600955539276,35.933600955539276,36.55542026499685,35.311781646081705,35.933600955539276,0.004872589834114649,-0.00428532350602282,61.49992005521578
2023-03-31,36.291092489770946,36.54168682336418,36.04944978275885,36.514835357666016,23393600,0.010401318104075881,35.96419223986174,35.96419223986174,36.622742380162215,35.30564209956126,35.96419223986174,0.04450683544040146,0.006615759031727464,66.20685598072285
2023-04-03,36.41638760494157,37.1144676677191,36.38059134109146,37.0070686340332,20817200,0.013480364119014076,36.016336059570314,36.016336059570314,36.80287671070928,35.22979540843135,36.016336059570314,0.11431857885421692,0.01893632647056407,66.81708362356093
2023-04-04,37.08762166621472,37.16816924632323,36.47904070851616,36.604339599609375,19514500,-0.010882489461850057,36.0443362281436,36.0443362281436,36.851744184782056,35.23692827150514,36.0443362281436,0.135585080733172,0.030086882214067145,60.330632349623684
2023-04-05,36.95337079185449,37.785694486494435,36.84597176322383,37.18606185913086,29697600,0.01589216649950686,36.09590312412807,36.09623284773393,37.03872062729655,35.153085620959594,36.09590312412807,0.19710693532115897,0.04947482045781726,62.42662849899934
2023-04-06,37.526149605560754,37.67829309886108,37.0249644121315,37.14131164550781,25931800,-0.0012034136282720854,36.154715401785715,36.1416710563328,37.192205595374375,35.117225208197056,36.154715401785715,0.23949176805325578,0.07352486523736701,61.14394523317519
2023-04-10,36.828078643907936,37.35611196623381,36.80122717731826,37.34716033935547,15137300,0.0055423108320019,36.251457759312224,36.19189977645874,37.335739092057466,35.16717642656698,36.251457759312224,0.28639098559413156,0.10109638525803603,66.20283432362112
2023-04-11,37.40980422998058,37.57985098275478,37.320308454658885,37.400856018066406,15304100,0.0014377446162715183,36.35374032883417,36.240258026123044,37.447148556601896,35.260332101066446,36.35374032883417,0.3241550878313717,0.1327547274772634,61.18717859542098
2023-04-12,37.25766167783713,37.40085697042509,36.93547141600294,37.024967193603516,17035100,-0.010050273295384424,36.41809300013951,36.27043914794922,37.502838155549284,35.33334784472973,36.41809300013951,0.3200628390534632,0.1658977411747003,57.6343725071633
2023-04-13,37.16816372357955,37.32031064741983,36.96232069700933,37.11446762084961,22880900,0.002417299299094476,36.48500279017857,36.30169946176034,37.55992480092942,35.410080779427716,36.48500279017857,0.3203488566966328,0.1986839557411919,67.80492873343835
2023-04-14,37.15026311686765,37.3292580883736,36.63118145495002,36.86387252807617,20627500,-0.006751951700707191,36.52378500075567,36.321777071271626,37.59179591334526,35.45577408816609,36.52378500075567,0.29693175364087665,0.22788987212186812,61.99515847816063
2023-04-17,36.80122373418114,36.94441902442912,36.65802844393316,36.854923248291016,17608600,-0.00024276559057490017,36.55830528622582,36.34016142220333,37.62001616707037,35.496594405381266,36.55830528622582,0.2744872801682874,0.2508879165946567,59.85038119674388
2023-04-18,36.944420673237225,36.98917197734852,36.27319208010983,36.29109191894531,18541500,-0.015298670561519845,36.57748340425037,36.33852577209473,37.60406334754527,35.550903460955475,36.57748340425037,0.2087965207742215,0.2603357107866572,53.6912898668917
2023-04-19,36.18369614867196,36.300043393593505,35.9778531239924,36.01365280151367,17214300,-0.007644826946824573,36.55319123041062,36.32804599885018,37.60747302084923,35.49890943997201,36.55319123041062,0.1328180586529939,0.26005900857863934,52.74731140560846
2023-04-20,35.87045442274312,35.96889840639854,35.61091190408692,35.664608001708984,20131600,-0.009692013240878941,36.51867058163597,36.307313561439514,37.63761581404481,35.39972534922714,36.51867058163597,0.04393314779122193,0.24474162982564565,45.72642487296639
2023-04-21,35.879401726192945,36.06734489120291,35.718306609314475,35.98679733276367,19227100,0.009033867161507812,36.52719388689314,36.297600948449336,37.62691156712012,35.42747620666616,36.52719388689314,-0.0005049770196663417,0.22074195531835344,48.26883643535865
2023-04-24,35.96890222947196,35.977853856056996,35.539316332611136,35.71831130981445,17633700,-0.007460681217797045,36.51568676176525,36.28056301790125,37.64360070116981,35.387772822360695,36.51568676176525,-0.056733105388588,0.18642954622008148,40.7097970467618
2023-04-25,35.57511657958721,35.72726009351289,35.154478888541625,35.1992301940918,24492400,-0.01453263317014728,36.470512208484465,36.24966779436384,37.7228569734459,35.21816744352303,36.470512208484465,-0.14154813137187716,0.13985922429975658,29.045633970077375
2023-04-26,35.047083895301526,35.07393194787739,34.36690705569863,34.572750091552734,22401400,-0.017798119421492842,36.40275028773716,36.20308674706353,37.88365129865869,34.921849276815635,36.40275028773716,-0.2563611869018203,0.08221682170422824,27.6133500374046
2023-04-27,34.563800753079114,34.75174737568985,34.286361753972116,34.671199798583984,22434000,0.0028476099462884357,36.349478585379465,36.16168439710462,37.986938815861016,34.712018354897914,36.349478585379465,-0.3355394026461269,0.016627995769952265,18.98471195919325
2023-04-28,34.6353994457054,34.82334265062927,34.56380008342269,34.805442810058594,21003600,0.0038718882604141095,36.29151862008231,36.125993829024466,38.05265195383425,34.530385286330365,36.29151862008231,-0.3830409621840474,-0.05136927581254014,21.81436719234786
2023-05-01,34.903884219995085,35.36926975261375,34.778588771606394,35.091827392578125,23917800,0.008228155121668718,36.24165598551432,36.099476740910454,38.075056077346595,34.408255893682046,36.24165598551432,-0.3930466508269177,-0.11812266891206065,23.304983718845932
2023-05-02,35.163423557836886,35.906247969169655,34.5727426303267,34.95758056640625,38834100,-0.0038255866435803806,36.16750099545433,36.07092933654785,38.075172872843716,34.25982911806495,36.16750099545433,-0.4071158499901415,-0.17971390598849696,21.621561739240448
2023-05-03,35.08288406210894,35.25292742086042,34.33110785313355,34.41165542602539,27721900,-0.015616788448611512,36.043909890311106,36.030459241169254,38.05166688633146,34.03615289429075,36.043909890311106,-0.457048813809493,-0.23870059323474563,20.799980215592043
2023-05-04,34.161060307931315,34.39375480837764,34.02681663217719,34.214759826660156,23675100,-0.005721770630549876,35.93012037731352,35.98722830272856,38.06477824849649,33.795462506130555,35.93012037731352,-0.5066683197277513,-0.293760739986643,18.35928361454839
2023-05-05,34.348997532021265,34.45639312609224,34.089455050142384,34.447444915771484,19221400,0.0068007225621388055,35.79971004667736,35.95141938675282,37.946104843238864,33.65331525011586,35.79971004667736,-0.5212082295667599,-0.3458310652413523,23.52922493944726
2023-05-08,34.48324794263473,34.66224291059884,34.32215281287154,34.608543395996094,20101700,0.004676645266971651,35.679102034795854,35.920899477871984,37.794817235982244,33.563386833609464,35.679102034795854,-0.5138090410800729,-0.3915386588105008,26.185844829535583
2023-05-09,34.438507080078125,34.60855045661041,34.35795949876373,34.438507080078125,15987900,-0.004913131245438098,35.540594736735024,35.887957424587675,37.58086103103099,33.500328442439056,35.540594736735024,-0.5157207329534188,-0.428955918968655,28.57136552699717
2023-05-10,34.60854325541547,34.65329455775851,34.08051339383606,34.27740478515625,15858200,-0.004677969766438248,35.3918589637393,35.85294541068699,37.32032305931078,33.463394868167825,35.3918589637393,-0.524192803013726,-0.4557390805798455,29.361576310256808
2023-05-11,34.01505357844721,34.06028912508688,33.66223840097894,33.99696350097656,28566400,-0.00818152033205069,35.24766831170945,35.81345643388464,37.11807408975237,33.377262533666524,35.24766831170945,-0.547228142078005,-0.47690795452303336,29.848389152853713
2023-05-12,34.024103265873535,34.123615950403526,33.68033311503933,33.78889083862305,16511600,-0.006120330786234445,35.089307512555806,35.77127798398336,36.86121229204695,33.31740273306466,35.089307512555806,-0.575637943275332,-0.4961676526321618,22.687505324458314
2023-05-15,33.743659464622056,33.79794005307124,33.481308463599504,33.617008209228516,16650400,-0.0050869568407986175,34.93469492594401,35.72731329470265,36.624987801573404,33.24440205031461,34.93469492594401,-0.6050477927887528,-0.5173677668283453,23.24560976569869
2023-05-16,33.490356473504136,33.689381843975426,33.3184731223621,33.48130798339844,25451700,-0.00403665385644954,34.77404657999674,35.68239318847656,36.340529666161984,33.2075634938315,34.77404657999674,-0.632019655376439,-0.539858147366975,25.760513259526192
2023-05-17,33.45416796526936,33.51749358931358,33.0289786744116,33.246097564697266,23206400,-0.00702512634266857,34.62904684884207,35.63462268604952,36.17050514917329,33.08758854851086,34.62904684884207,-0.66471217763781,-0.5606244837498068,28.957883564640426
2023-05-18,33.20990523693313,33.27323085092667,32.721390399565415,33.001834869384766,27772400,-0.007347108779824824,34.48562694731213,35.57381244734222,36.04543294452116,32.925820950103095,34.48562694731213,-0.7022362527947195,-0.5801812770565036,24.692690250162443
2023-05-19,33.155632955547546,34.06028866019018,33.038026747667466,33.264190673828125,33061400,0.00794973387030496,34.37132136027018,35.52200728771734,35.9205609011341,32.82208181940626,34.37132136027018,-0.7027040964772198,-0.5983308637475495,27.508506040169067
