Date,Open,High,Low,Close,Volume,Returns,SMA20,SMA50,BB_Upper,BB_Lower,BB_Middle,MACD,Signal_Line,RSI,PriceRange,VWAP,Momentum,ForceIndex,TrueRange
2023-03-09,-0.8040734948945114,-0.798463715362969,-0.8014531981214633,-0.819129820868784,-0.4480806893850372,0.18444217360135132,-0.732603971288437,-0.7339629262465622,-0.8713181051480505,-0.6050300630042396,-0.732603971288437,-0.22991049406057418,-0.1946338600715732,-1.5141998829949668,-0.3717922276354239,-0.8063489114510721,0.0,0.0,0.0
2023-03-10,-0.797695495937633,-0.7932893048858836,-0.8109092627696333,-0.8281313560809946,-0.37146494320407364,-0.24933985533609956,-0.7360542479461477,-0.7373791979411797,-0.8748258593027258,-0.608277842388487,-0.7360542479461477,-0.25545627995705966,-0.2081471840548058,-1.6781190650032811,-2.2088576372164077,-0.8107766412455039,1.0989143580029104,0.0033437547663532747,0.02584051598290049
2023-03-13,-0.8196498564691739,-0.8033971008871391,-0.8179096038872123,-0.8372547237271374,-0.4552095573834704,-0.2539490955169703,-0.7398787897341766,-0.7411660461135214,-0.8763553886452542,-0.6142888197924583,-0.7398787897341766,-0.2855669327859871,-0.22268576471346524,-1.789489604552582,-1.770573481533822,-0.819520476167163,1.101681222326575,0.004153044148047313,0.024734255193855526
2023-03-14,-0.8087339700713261,-0.8060440360560708,-0.8100496307315581,-0.807938342904988,-0.49594594594594593,0.8003849439747055,-0.7377306622436376,-0.7390390899675677,-0.8747555028272462,-0.6116698209380208,-0.7377306622436376,-0.2724721162051636,-0.23004765469765828,-0.44028328506783415,-0.49529200252761263,-0.808010669897539,-3.5014888529555352,-0.014539340218552462,0.031210687671066606
2023-03-15,-0.8308105046181145,-0.8230102404013493,-0.826014849950675,-0.8319020794145049,-0.18681942812377594,-0.6517423394100318,-0.7394877861537734,-0.7407788961552013,-0.8769013096537372,-0.6129564576472759,-0.7394877861537734,-0.29004342570241953,-0.23798659001060604,-0.8628409032187865,-0.3616479970612274,-0.8269757232555098,2.966035307020325,0.004476891550416796,0.018076507045686974
2023-03-16,-0.8473682834562828,-0.8545364989887595,-0.8805425350560714,-0.8573257144030123,0.9038190364277321,-0.7007512440064841,-0.7438611489567574,-0.7451091563158577,-0.8737133146528799,-0.6248762249014904,-0.7438611489567574,-0.33320435263403975,-0.24970183530364506,-1.145526590298609,-3.069035810643907,-0.864134916149281,3.0560850390469807,-0.02297836527780315,0.048640455641566493
2023-03-17,-0.83829231243381,-0.839615830640582,-0.8341203902997218,-0.8506353841777207,-0.08309831570701136,0.18119242834839538,-0.7465479225556947,-0.7477694498246065,-0.8747960889648116,-0.6290905387715414,-0.7465479225556947,-0.35712560637807617,-0.2616518851357859,-0.9913154814817071,0.6555517996944588,-0.8414572017060081,-0.780372046807247,-0.0005559551732454452,0.02320532410329046
2023-03-20,-0.8088566515789115,-0.797621178682952,-0.8010846319662424,-0.8001532313701031,-0.4628867998433216,1.3925934150447716,-0.7438436147014944,-0.7450917948733173,-0.8702732150178819,-0.62835769199168,-0.7438436147014944,-0.31279584122080634,-0.2664782783958353,-0.17627245924665555,-0.4281912346927703,-0.7996196806730991,-5.934640592974734,-0.023367522162319656,0.05301420549476865
2023-03-21,-0.7718163914347973,-0.7535809223154496,-0.7643641132668543,-0.7551447950442519,-0.36112416764590677,1.2050778924516425,-0.7376969598804963,-0.7390057197655048,-0.849275266420329,-0.6376469213916094,-0.7376969598804963,-0.22211099659103145,-0.2715918158731526,0.25620509267219316,-1.3971186762902061,-0.7576966102088519,-5.624977137039512,-0.016253634105216797,0.04657230905465348
2023-03-22,-0.7458148489581277,-0.7428715218982852,-0.7416441448774439,-0.7624433371082064,-0.6143948296122209,-0.19597852402250882,-0.7331595272778877,-0.7345130068313449,-0.8389716828191929,-0.6391922266023851,-0.7331595272778877,-0.1593332093351275,-0.26614145769227676,0.17800168641245617,0.1645685953498911,-0.7489863346279785,0.966508954554448,0.004484186507800969,0.013500650166808015
2023-03-23,-0.7160111158565958,-0.7046072530952503,-0.7106961858584858,-0.727288312701093,-0.4282608695652174,0.9202535291792006,-0.7267201123884021,-0.7281370570165133,-0.8198966376143341,-0.6459362203249918,-0.7267201123884021,-0.06784748593249383,-0.24883595188579583,0.4195249161630491,-0.8503964014512626,-0.7141972505516098,-4.610837644729036,-0.015055521322176864,0.057836084012956146
2023-03-24,-0.6980841682594918,-0.6640438484160841,-0.695895456270631,-0.673838846385599,-0.1809439874657266,1.3744352411907383,-0.7175298809452612,-0.7190374019276896,-0.7877315318552649,-0.66061194730544,-0.7175298809452612,0.06718902496195171,-0.21438305444668973,0.6886658560929715,-4.5627174061204325,-0.677926050357438,-7.349144126486339,-0.009671359563040516,0.06324446428500885
2023-03-27,-0.6539476029525967,-0.642211047958166,-0.647120372972265,-0.6499281383457655,-0.5239130434782608,0.594637921809142,-0.7080323790719154,-0.7096335047802024,-0.7582892222439823,-0.6718961154826659,-0.7080323790719154,0.199122078706436,-0.16262671227086967,0.7828794965088162,-0.7507214632996959,-0.6464198530920654,-3.5484312262624904,-0.012527131820869303,0.03162779842743302
2023-03-28,-0.6277375526175107,-0.6371168107482166,-0.629417906838937,-0.6423256804286791,-0.7183509596553075,0.1834410666116219,-0.6992652171759184,-0.7009527495832273,-0.7351348787975622,-0.6781996374772812,-0.6992652171759184,0.30741825564938985,-0.10070452340639816,0.8102364176725221,1.226452659583149,-0.6362867993386109,-1.1697382323585146,-0.0054612329404780755,0.020510231506828513
2023-03-29,-0.6205670555005315,-0.6209850409121893,-0.6119630354760928,-0.6268759593294445,-0.7919114766940853,0.3761404762264441,-0.6906556918519867,-0.6924280773362904,-0.7137810827704015,-0.6829749772377178,-0.6906556918519867,0.4054415912165064,-0.026438840338865573,1.1379821461134834,1.4538324837143761,-0.6199413452392423,-2.4052784389569584,-0.012234811450206634,0.030362644952586337
2023-03-30,-0.6083274943490489,-0.6098260153479296,-0.5980980039267065,-0.6083604704309499,-0.6267724245985116,0.4480447618560475,-0.6820137717037541,-0.6838713295393931,-0.6929350466079774,-0.6871671691937344,-0.6820137717037541,0.49800306188431537,0.06231963023678361,1.1685822691630736,1.9279107931448662,-0.6054281632351953,-2.9536128516238285,-0.011604997869536308,0.028777955402737976
