Date,Open,High,Low,Close,Volume,Returns,SMA20,SMA50,BB_Upper,BB_Lower,BB_Middle,MACD,Signal_Line,RSI,PriceRange,VWAP,Momentum,ForceIndex,TrueRange
2023-03-07,0.6139375529500857,0.582116842106126,0.5461986793136389,0.5053470900252518,-0.38906000595519935,-0.0054725332015160815,0.5743123065749126,0.59011489623482,0.27263821047136383,0.6835738395234656,0.5743123065749126,-0.0410345585859637,-0.037774429609629526,-1.6782303438756108,5.850458669598173,0.5445542038150055,0.0,0.0,0.0
2023-03-08,0.5239572585986557,0.5721117524311282,0.5420972751681266,0.5776637455023764,-0.5854839575716454,0.9567499649682862,0.6128986876053238,0.6315561438205353,0.3920897770687112,0.6489929260931591,0.6128986876053238,0.003152239599526975,-0.01575798640659768,1.416002964517729,5.728420929462177,0.5639575910338771,14.310294232328719,-0.04234024164709213,0.06676466240587642
2023-03-20,-0.4562374605244335,-0.3990607636439671,-0.5631578286149126,-0.5845969523936005,7.449505279137766,-0.31230210056543234,-0.25692115285158207,-0.30261851575514404,0.41539064805147113,-0.9302997048197831,-0.25692115285158207,-2.252246931118624,-1.2641047869170876,-0.9270629833883357,-35.96746851569796,-0.5156051815508268,-201.20021499448515,-8.658267204710423,1.1408215741172891
2023-03-21,-0.45983670512035957,-0.3972949849210485,-0.48287153268564414,-0.3902117998347452,6.065204551334307,3.449396342103621,-0.2682359478042062,-0.314770451399063,0.36000807346756747,-0.9024808975197874,-0.2682359478042062,-2.1804275173197647,-1.4772988878664317,-0.7301468648655308,-18.610203755308422,-0.42345943914714596,-33.25114025363216,1.178985712011783,0.18730196747255207
2023-03-22,-0.4262438634476776,-0.43908495267109887,-0.545577037852103,-0.5759192817629563,5.3431219888413235,-3.1196273289307572,-0.29417976444765603,-0.3426337570558502,0.30955685133121685,-0.9051658366773412,-0.29417976444765603,-2.213248864811189,-1.698166979849701,-0.8006111692573459,-24.98384007681468,-0.5201937574287193,47.59145725650999,-0.9922577301829772,0.1553652380173578
2023-03-23,-0.6008072547585915,-0.5803464734145264,-0.747757885406318,-0.7708828090194334,7.37898009889536,-3.461382538843703,-0.33213648964538145,-0.3833987628547142,0.2739509296475389,-0.9422756137822705,-0.33213648964538145,-2.3333352951508446,-1.900126768838048,-0.8641329856104722,-27.864412532611425,-0.6996623892800925,33.85257855227055,-1.4386319876359879,0.1718386036433618
2023-03-24,-0.8443558633056825,-0.7439738176297663,-0.8467967357168634,-0.7494770225047326,7.228752873871807,0.39814163065013886,-0.36303916853935747,-0.4165878190167262,0.23682122305655792,-0.9654183967405242,-0.36303916853935747,-2.3882176931475816,-2.0562968935899235,-0.846155964264736,-12.177675617072381,-0.7800825252837874,-2.7767886719291464,0.15473714078562992,0.10282291808709709
2023-03-27,-0.680590598846964,-0.6739321352671941,-0.6715738518946431,-0.6569129244819528,3.680039831497147,1.7277333151410028,-0.3832361680834798,-0.4382791213945494,0.1978123080460164,-0.9677403540631087,-0.3832361680834798,-2.3479098415356376,-2.145257681382302,-0.7715743487001296,0.3465054287476617,-0.6674729705479301,-12.350491775375977,0.34063956769043585,0.07790317061008944
2023-03-28,-0.7093842867287107,-0.7186645736733221,-0.7377949882567512,-0.7153440312910051,2.888310724728233,-1.0676499718872663,-0.40480571709151886,-0.4614445231991362,0.16320511978274355,-0.9763453195738615,-0.40480571709151886,-2.325742913071368,-2.2009083222360664,-0.790058821017038,-2.6967632271145923,-0.7239345310736929,8.894802435974531,-0.1687671924543266,0.08088206377479834
2023-03-29,-0.7315798048404253,-0.677463525003897,-0.7307629050519436,-0.636664570751268,3.512532765799583,1.4516108778505785,-0.41889868190557805,-0.4765801754287636,0.12947249339626912,-0.9723088836333179,-0.41889868190557805,-2.234264510613301,-2.235146204017489,-0.7851720319268956,-7.2855182299178605,-0.6816303336023696,-10.998828129975676,0.2763641831412618,0.053299380048046685
