Date,Open,High,Low,Close,Volume,Returns,SMA20,SMA50,BB_Upper,BB_Lower,BB_Middle,MACD,Signal_Line,RSI,PriceRange,VWAP,VolumeRatio,Momentum1D,Momentum5D,Momentum10D,TrueRange,ATR14,UpperShadow,LowerShadow,BodySize,TrendStrength,VolatilityRegime
2023-03-08,-0.8159688033930569,-0.8276849529464626,-0.825588303907995,-0.8328255402296371,-0.18862192338535566,0.019533868567998436,-0.8449543092869457,-0.8612183402720699,-0.9216917975926278,-0.7444418372289878,-0.8449543092869457,-0.19321949195203147,-0.6561852946463299,-1.6233593551613983,-0.7045067850433462,-0.8329922051949747,-0.3867307731808969,0.019533868567998658,-0.4320817440823951,-0.27550239901009066,-1.0785764895086842,-1.24606546556125,-1.0,-0.8506317063809478,-0.7826063668887263,-0.5606284390797756,-1.0
2023-03-09,-0.8344341464675985,-0.8434620815483638,-0.8365873555651591,-0.8484484786126065,-0.2843645261447988,-0.25473284560882825,-0.8535094706599171,-0.870172957276441,-0.9146670948218854,-0.7717440057497189,-0.8535094706599171,-0.20231215167798755,-0.6627930300087321,-1.6233593551613983,-0.8153443687309345,-0.836251728839754,-0.43389738272805656,-0.25473284560882814,-0.4320817440823951,-0.27550239901009066,-0.9421536941421573,-1.1308767064840266,-0.8992628867883372,-0.9987862864900882,-0.8217071802360791,-0.5606284390797756,-1.0
2023-03-10,-0.8458065505049673,-0.8573853927247441,-0.8576041092804385,-0.8679871199437047,-0.47430756893467396,-0.3296297570349731,-0.8634941313920436,-0.8806238194959717,-0.9110439405175358,-0.797680678182735,-0.8634941313920436,-0.22070403663525817,-0.6739059978887805,-1.6233593551613983,-0.6594291321255041,-0.8508163669575324,-0.5562897066631176,-0.329629757034973,-0.4320817440823951,-0.27550239901009066,-0.8888427611049572,-1.0624716844921436,-1.0,-0.968426771762768,-0.7163954335449454,-0.5606284390797756,-1.0
2023-03-13,-0.8811125902306524,-0.8719398034895931,-0.8810742057977906,-0.875978385289242,-0.32561737914584743,-0.12655188978804066,-0.8706744805203082,-0.8881394318378284,-0.9124939294133758,-0.8110786500891691,-0.8706744805203082,-0.23945139141314475,-0.6862744358032682,-1.6233593551613983,-0.43627383035200296,-0.8660411739823967,-0.3946547920806547,-0.12655188978804066,-0.4320817440823951,-0.27550239901009066,-0.820962305212178,-0.9996116992856864,-0.42305446646616773,-0.6891188656718774,-0.9264970736240744,-0.5606284390797756,-1.0
2023-03-14,-0.8604678507909681,-0.8664178325529155,-0.8600574520825113,-0.8599958545981673,-0.0469999794378303,0.3144747835427506,-0.8714818599777447,-0.8889845092715963,-0.9162281582987608,-0.8079585712757343,-0.8714818599777447,-0.24431068566109737,-0.6951080194823045,-0.8340064779237061,-0.8113120575100219,-0.8602648534383269,-0.16694182833172344,0.3144747835427508,-0.4320817440823951,-0.27550239901009066,-0.9070546646744309,-0.9909725850161339,-0.8198963693789174,-0.6806173121093197,-0.9895800691813605,-0.5606284390797756,-1.0
2023-03-15,-0.869304306920255,-0.8773829321164393,-0.8798475343967542,-0.8751392756018135,-0.4591429687660642,-0.2547229715194409,-0.8747843050889276,-0.8924411513919926,-0.9185147779004454,-0.812022267004711,-0.8747843050889276,-0.2563491664510229,-0.7039132405277307,-0.9949340031758336,-0.6087963587275919,-0.8717350206309598,-0.5571276663235938,-0.2547229715194408,-0.6713710134160731,-0.27550239901009066,-0.823611355299978,-0.9617280210504378,-0.868737124018067,-0.5251767449452585,-0.9322326869100935,-0.5606284390797756,-1.0
2023-03-16,-0.8781803059881687,-0.8627101977018735,-0.8730191405466741,-0.8520845189772699,-0.6798007525754117,0.44456230073615544,-0.8735360961055983,-0.8911346613212803,-0.919055056350455,-0.8086667051234662,-0.8735360961055983,-0.2516435680567257,-0.7092256527411889,-0.45200023713908244,-0.40292142352674754,-0.8563864398056635,-0.7520768689576564,0.44456230073615544,-0.45301297668124885,-0.27550239901009066,-0.8087108906539148,-0.9372444107636837,-0.9786317331641696,-0.8384871592909297,-0.6533132334957433,-0.5606284390797756,-1.0
2023-03-17,-0.8581299803552737,-0.8648400835817437,-0.8648822805645286,-0.8675076635328975,-0.03324902843748068,-0.25724005106063474,-0.874711377807491,-0.8923648190066682,-0.9211779182105919,-0.8084169294882831,-0.874711377807491,-0.25626742254793067,-0.7140500133205863,-0.612221681494092,-0.6621325955526007,-0.8586144311706126,-0.09049003377778086,-0.25724005106063474,-0.429258340689877,-0.27550239901009066,-0.8792403966344939,-0.9337696223483312,-0.8137898194450157,-0.7376952010342248,-0.8847893802852813,-0.5606284390797756,-1.0
2023-03-20,-0.8629246523585876,-0.8692971416709709,-0.860548095686486,-0.86511025954183,-0.3445088725762342,0.06333536599731016,-0.8753337469952012,-0.893016247713656,-0.9229387448042919,-0.8074598385609201,-0.8753337469952012,-0.25777629969315285,-0.7180459643355567,-0.5724682771074112,-0.8685265643603364,-0.8632767875107938,-0.4180785502518023,0.06333536599731016,-0.36747533468787685,-0.27550239901009066,-0.9650013090516205,-0.9471586390043529,-0.8015790485436252,-0.7935556704537678,-0.9791533447236833,-0.5606284390797756,-1.0
2023-03-21,-0.8452914039650584,-0.8446847993854161,-0.8381411434992118,-0.8412963229544976,-0.4572152653548003,0.4534022046444286,-0.8732235277201155,-0.8908074985644775,-0.9201346960108412,-0.806602996412532,-0.8732235277201155,-0.24436290014333317,-0.7192931922890151,-0.25206886030069475,-0.804008732012468,-0.837530766749,-0.5254824872507116,0.4534022046444286,-0.322989047991438,-0.27550239901009066,-0.8146708744104832,-0.932483513966394,-0.6932099123977917,-0.8664173940007012,-0.9452662913592111,-0.5606284390797756,-1.0
