Date,Open,High,Low,Close,Volume,Returns,SMA20,SMA50,BB_Upper,BB_Lower,BB_Middle,MACD,Signal_Line,RSI,PriceRange,VWAP,VolumeRatio,Momentum1D,Momentum5D,Momentum10D,TrueRange,ATR14,UpperShadow,LowerShadow,BodySize,TrendStrength,VolatilityRegime
2023-03-08,-0.11456952462958447,-0.12235703526522257,-0.09893823756555042,-0.08372115884687747,-0.1747961746926917,-0.03452399172979759,-0.07750308514917137,-0.11172362053594376,-0.3281010767460737,0.19684781405889185,-0.07750308514917137,0.16987899111226135,0.17646400880074053,-1.0717869643782656,-0.5348826223757454,-0.1021719152941214,-0.3185853292536962,-0.03452399172979759,-0.10899930600221253,-0.14238595040380975,-1.4277245485189298,-2.7729851773711416,-0.22664417036134366,-0.5446545767486457,-0.7057246540897737,0.3168585275550222,-1.0
2023-03-09,-0.06512986582984281,-0.13201083728984797,-0.26167784080346823,-0.2679383202071295,-0.618328899610471,-0.9395203628756651,-0.1797224161622608,-0.22633511833615316,-0.22980566278918169,-0.11672210830839813,-0.1797224161622608,0.07734063002003722,0.12928013836293895,-1.0717869643782656,0.7294571624758484,-0.10217192311807066,-0.6063262928221276,-0.939520362875665,-0.10899930600221253,-0.14238595040380975,0.5458223637730624,-0.4240458554471719,-0.722070887271888,-0.45579524440034813,1.002008627580476,0.3168585275550222,-1.0
2023-03-10,-0.27820522453370733,-0.3423486650925308,-0.43998570215810295,-0.4223785442899869,-0.7188276874160404,-0.8153750545155642,-0.27092656420456085,-0.32859604989499414,-0.2186339399616729,-0.3151213543932855,-0.27092656420456085,-0.07168678929268069,0.06289434004160865,-1.0717869643782656,0.479300679154699,-0.2874714077021788,-0.6293064787905276,-0.8153750545155644,-0.10899930600221253,-0.14238595040380975,0.2592488415917702,0.13154507843749386,-0.7099938873190264,-0.13372612632251424,0.4327656591722058,0.3168585275550222,-1.0
2023-03-13,-0.5616074535137108,-0.5664771540599318,-0.6034336193040946,-0.5712766133086113,-0.3620762433476108,-0.8062319498370012,-0.3578392872766425,-0.42604530211041436,-0.211288713283715,-0.5006753581700416,-0.3578392872766425,-0.2604896921504314,-0.018432390330108128,-1.0717869643782656,-0.03035562365998401,-0.5303021422588863,-0.1702738098954759,-0.8062319498370012,-0.10899930600221253,-0.14238595040380975,0.24303028650030112,0.3996887855047857,0.28086884857545047,0.0439754781685866,-0.8840443212961255,0.3168585275550222,-1.0
2023-03-14,-0.3958834141783807,-0.42993087925119033,-0.5595644246625706,-0.5290311363071802,-0.19799560750987777,0.18985012841360427,-0.4006103693034828,-0.47400157148772104,-0.2560495290914042,-0.5405487892657529,-0.4006103693034828,-0.38228641036493816,-0.09206932914464705,-0.8572980533898591,0.7754798677047063,-0.38236185869408057,-0.03291422091194274,0.18985012841360427,-0.10899930600221253,-0.14238595040380975,0.4863449640489792,0.6764134344890835,-0.20247164114941918,0.032866991067178386,0.329888776364639,0.3168585275550222,-1.0
2023-03-15,-0.6911229022324241,-0.7630205134956335,-0.7902308798424256,-0.7527241517706221,-0.02265217648703788,-1.2143090212999752,-0.47049905348172427,-0.5523629410404952,-0.24512336680847935,-0.6950951072280829,-0.47049905348172427,-0.5837870920768292,-0.17540797578243328,-0.9209743064996423,-0.13664289866701362,-0.7432459253714212,0.08658606532296886,-1.2143090212999752,-1.6978972615550973,-0.14238595040380975,0.8377961666750162,1.0003303529329113,-0.9154144914221836,0.0661924581844775,-0.36281024871044065,0.3168585275550222,-1.0
2023-03-16,-0.8617210306395551,-0.7492273766705866,-0.9289135953226318,-0.6917796472312117,0.2799512138068392,0.2992411442078542,-0.5107574883042654,-0.5975019521098663,-0.2777756094552196,-0.7427057356573422,-0.5107574883042654,-0.702454772893262,-0.2522232388085236,-0.7309736060264498,1.348281730732721,-0.7283018298550565,0.29971910976536376,0.2992411442078544,-1.1450053212697655,-0.14238595040380975,0.8053588650814638,1.220668932587249,-0.6012357753949058,0.5659633623504494,0.6316598890976559,0.3168585275550222,-1.0
2023-03-17,-0.6758034700486897,-0.7416414279074062,-0.7612201036564217,-0.7167114899973341,1.0,-0.16965134404976812,-0.5444098905245852,-0.6352340736647613,-0.30792842916165863,-0.7794642887783948,-0.5444098905245852,-0.79801098919084,-0.3220153430404997,-0.7410967961409825,-0.20483791804416307,-0.7200828768832166,0.7963798067221475,-0.16965134404976812,-0.846485651476974,-0.14238595040380975,-0.4166186925644715,1.0223197629647975,-0.8066564172298839,0.1883517518401283,-0.5685588646404396,0.3168585275550222,-1.0
2023-03-20,-0.5908522253374413,-0.5961305644496608,-0.5779605972413236,-0.5463441886889389,-0.35885142592281516,0.8927701940761998,-0.549576369570967,-0.6410268908940522,-0.3388361434219139,-0.7571641526108567,-0.549576369570967,-0.7762657661655835,-0.37383419058356016,-0.3430394301650169,-0.5290336084422003,-0.5624299608161102,-0.5547981700862514,0.8927701940761998,-0.04498039930746223,-0.14238595040380975,0.14570317919017128,1.0167775797823455,-0.45623730605835233,-0.6223883868731992,-0.5959930634431905,0.3168585275550222,-1.0
2023-03-21,-0.40423864481180516,-0.4506196251031299,-0.46687310112011027,-0.4535426204307025,-0.7055433648900169,0.4563272633399016,-0.5434107140307546,-0.6341137658581095,-0.3541494161306975,-0.7282713940055173,-0.5434107140307546,-0.7018293430009369,-0.4076984738276105,-0.17796709070137673,-0.2206499405575938,-0.4047769625277313,-0.8783649200980732,0.45632726333990137,0.08347933241421202,-0.14238595040380975,-0.043543659160177106,0.9672950596417733,-0.4199877303382654,-0.21145990268107406,-0.4999760175846083,0.3168585275550222,-1.0
2023-03-22,-0.4703892949273599,-0.502341511612402,-0.5517807250273987,-0.5719690190331717,-0.5614373444446744,-0.6514251218019087,-0.550313909803361,-0.641853843975087,-0.3782406543984811,-0.7167713415780955,-0.550313909803361,-0.6930656991633599,-0.4956988878837336,-0.2646623029973201,0.07448921326929514,-0.46081474581699433,-0.6922433021739807,-0.6514251218019087,0.36957375786894375,-1.090190341071314,-0.1408659834651258,0.9057485970901151,-0.1783082486956139,-0.777881513244,0.021263295959954798,0.3168585275550222,-1.0
2023-03-23,-0.5664805368722231,-0.5382010389397437,-0.6494238767120067,-0.6433007731480873,-0.4748967216121007,-0.4134247605398068,-0.562663392457912,-0.6557004685818804,-0.39940813789169105,-0.719518377274935,-0.562663392457912,-0.7121977636440777,-0.5762135562496249,-0.30921367453695836,0.6461790065918585,-0.49966654641527186,-0.6082594738877467,-0.4134247605398067,0.01802668929661655,-0.8923150861940647,0.3241344418035732,0.9467013967548594,0.8608906742803697,-0.3891698392843048,-0.21877928743310204,0.3168585275550222,-1.0
2023-03-24,-0.7224567651951701,-0.6471627601601322,-0.7237190804044117,-0.5858194609385786,-0.01976428028572841,0.2744737517961149,-0.5682059523576397,-0.6619149593778906,-0.41845201626142103,-0.7106028721797788,-0.5682059523576397,-0.6882603555433737,-0.6390898097772888,-0.22713673518313815,0.3541644916313451,-0.6177205025384425,-0.19069631292865763,0.2744737517961149,0.2354265024286375,-0.47710953846221404,0.03756526728303111,0.9288802140870642,-0.6616579448184259,-0.4335868103903511,0.30931460550974665,0.3168585275550222,-1.0
2023-03-27,-0.5212199085136058,-0.5057888163527944,-0.5291380988341723,-0.5193345468955853,0.1130789449745071,0.3194471311131284,-0.5676865067807766,-0.6613325408177226,-0.43181282010930533,-0.6953332346468766,-0.5676865067807766,-0.626329043237003,-0.6763969683199285,-0.1405131892190875,-0.14706786232143498,-0.46454970849936916,-0.10931767921266311,0.3194471311131284,-0.03993325761829014,-0.033374182314722,-0.1678970796798387,0.8786700915479297,0.6433836407594515,-0.2892106146958934,-1.0006357327626407,0.3168585275550222,-1.0
2023-03-28,-0.49058201600995355,-0.42303416444748276,-0.4612121692351635,-0.3441198236617178,-0.4219038263180719,0.888102246808758,-0.5542731188072212,-0.646293032429357,-0.41849919329872476,-0.6820589597063778,-0.5542731188072212,-0.4807176247188957,-0.6864346772447365,0.05310460970323061,-0.002396653724939357,-0.3748896523292038,-0.6304949241212743,0.8881022468087583,0.16656695775134356,0.24298196553369467,-0.038135189348505794,0.8328243233804122,-0.9516641055759941,-0.8556153549100075,0.41904611602923736,0.3168585275550222,1.2284928333528873
2023-03-29,-0.2510481375048572,-0.29821143144813345,-0.2468197196256111,-0.24023743639631578,-0.3698735630911464,0.49712151227657997,-0.5353310576271118,-0.6250546034379016,-0.38505892525229357,-0.6788799548231581,-0.5353310576271118,-0.30703684582124635,-0.6582125483701191,0.14900018727275532,-0.7945194129811792,-0.23965117335111907,-0.5477005977433023,0.4971215122765802,0.7428849597964922,0.966662825509153,-0.4274319790987967,0.6695324626202168,-0.5770632381454782,-0.400269919982137,-0.9114785138591216,0.3168585275550222,1.0927184619265349
2023-03-30,-0.16818563397789565,-0.21614600761142688,-0.1760629091383078,-0.1474352862845293,0.03476882631566536,0.4326346970761532,-0.5125592957919121,-0.5995221947866685,-0.3354072634753601,-0.6851074397635248,-0.5125592957919121,-0.1189096398209828,-0.5987044316744891,0.3742119775101216,-0.6889499566166084,-0.15073785740548995,-0.09224826570870015,0.4326346970761532,1.1796766021821687,1.0234145354178996,-0.5950487332039315,0.47481298836146046,-0.7583297468470173,-0.1892514081331116,-0.8086015743868499,0.3168585275550222,0.9458694723019214
2023-03-31,-0.12988796362818833,-0.15683821896667227,-0.13077888203319443,-0.07887315506785508,-0.4732602470980253,0.3056340499019383,-0.48809060805048965,-0.5720871399545161,-0.2788305594058603,-0.69522838269157,-0.48809060805048965,0.06621553054328477,-0.5105733006392029,0.5775003104863301,-0.5625088284214157,-0.10217221880624283,-0.49991085354004905,0.3056340499019383,1.1958425467695881,1.2294542516040678,-0.6491188359302889,0.2888948072131805,-0.9154144919708772,-0.28920220806225605,-0.5068358677701867,0.3168585275550222,0.8151362660452837
2023-04-03,-0.026135276396336615,0.020396976584247994,0.012150913256188112,0.01185177787025049,0.002953836497906037,0.41084449808687196,-0.460898424261473,-0.5415984165239284,-0.21090774378618438,-0.711844550023493,-0.460898424261473,0.2580120970251025,-0.4051008627929348,0.8103842000937285,-0.2542631725452671,-0.0431439222126454,0.02276973615556499,0.41084449808687196,1.2432391536073983,1.0242702676374904,-0.00027535630559405444,0.33370207151896425,0.6071341222023077,-0.8778322724419455,-0.6302870835143773,0.3168585275550222,0.8163558590051267
2023-04-04,-0.009423972376861656,-0.07477164509297418,-0.12087167981216151,-0.11072963693313087,-0.28299601903508653,-0.627995391985193,-0.4432273171165245,-0.5217850207836336,-0.18358805126047484,-0.7047563779284962,-0.4432273171165245,0.34569900531475284,-0.29827718170873396,0.6384343289137937,0.03452610052613947,-0.10217221442967606,-0.3612712851610347,-0.627995391985193,0.46845019352859385,0.5632584846793709,-0.054354427948874684,0.3553708838164791,-0.6858212677761243,-0.1448344128001754,-0.006170793856088985,0.3168585275550222,0.8636750124058798
2023-04-05,-0.17932612670797754,-0.12787290699580778,-0.17323167226843195,-0.05255533714551186,-0.33647023036266677,0.25245951008295253,-0.42416488268711017,-0.5004116255557418,-0.15021261943912245,-0.7012622560521908,-0.42416488268711017,0.44161879869769405,-0.18256558772123954,0.9581792886500466,0.05490494388390332,-0.10217221520656472,-0.4449954467696453,0.25245951008295253,0.34775267383051855,0.9478426818515673,-0.09760898197937629,0.3604219633946366,-0.8670785765180024,-0.4113782905799884,0.24073184763424949,0.38488018369525756,0.8500508708320111
2023-04-06,-0.07975290710037075,-0.09132292240344642,-0.08903176902856358,-0.04701550949547906,-0.5743847457472119,-0.007438616519501395,-0.4222251291125292,-0.4806679364798925,-0.14323562639617016,-0.7047143545514903,-0.4222251291125292,0.5164557223215223,-0.057271328755536755,0.9304648659005299,-0.3567639913566141,-0.10217221357543449,-0.7017215359236315,-0.007438616519501284,0.13186191241904477,1.1242281730888286,-0.4544673481371656,0.25153633141030785,-0.32330667516702793,-0.14483446126662547,-0.6851502859372223,0.4468877010402341,0.7842477576957196
2023-04-10,-0.01986968957356605,-0.031326116365553935,-0.00766192629168172,-0.004077626769487641,-0.27842351671634646,0.17523030642504,-0.408281097816769,-0.46031813444768543,-0.10260423506837713,-0.7194034612499608,-0.408281097816769,0.5927081631692064,0.0733578544468787,0.9898722789822378,-0.530033219695745,-0.06406578511000383,-0.3412472269490867,0.17523030642504,0.06850940035016495,1.0814878375617494,-0.6058661738094404,0.10911632846222363,-0.02122352140299244,-0.4669122491453237,-0.8497502613485516,0.5108949778188223,0.6891306263686348
2023-04-11,0.03862159107466212,0.02246476948833065,0.06804772928983782,0.02985723597656942,-0.5995094426986043,0.13016774982977442,-0.38438216163592587,-0.43990475587293765,-0.048950020192916166,-0.7275819361530991,-0.38438216163592587,0.6646781396756798,0.20501074938439623,0.9184967878286103,-0.7058241739303108,0.015881717127406603,-0.6474025833554777,0.13016774982977442,-0.0668558124374008,1.0003367391362707,-0.568017105985452,-0.002301429635665264,0.18419711833132646,-0.8556238316138313,-0.9251929967432113,0.5748299199198448,0.6154961806772985
2023-04-12,0.19250876284359042,0.13556390362693604,0.17842827058780886,0.15105383933083005,-0.06438227659595974,0.5506448427160575,-0.346209752148701,-0.4150922086174351,0.022951749942777377,-0.7259737305383873,-0.346209752148701,0.7763071911903556,0.3331982282870183,0.9346573953920638,-0.676631694902408,0.13244080730691832,-0.0470771954939162,0.5506448427160577,0.5153378620424756,0.8589951200882495,0.05378796578851164,0.09849115093659444,-0.5045732038171054,-0.6446053219832624,-0.6097075485258179,0.6573708363348936,0.6441244390865588
2023-04-13,-0.02126072804635115,0.036948210184081676,-0.09681410060599727,0.07141147096054024,0.12929929530519524,-0.41213563078730964,-0.3144786504147955,-0.39599984510412856,0.07089927881215052,-0.7120665519596601,-0.3144786504147955,0.8168479965077342,0.4478085070115585,1.0000236701452079,0.7853107153946077,-0.10217218653435756,0.10438551748728053,-0.4121356307873095,0.18401931181158404,0.47753115028883664,0.8486038738029722,0.43811124704202475,-0.14205846594278737,0.9102498626401041,-0.08847331761151678,0.7126830125683807,0.8605917595744321
2023-04-14,0.10686106591567657,0.05832600238163743,0.09776572636251979,0.12612199656470757,-0.5344355149624309,0.2279827094059017,-0.2680349833536311,-0.37580036863761623,0.10421463357923333,-0.652511760708577,-0.2680349833536311,0.8687207725435251,0.548523982988051,1.1547275456756139,-0.6557141260348276,0.04726317856994888,-0.5959219294233279,0.2279827094059017,0.2998964420628971,0.39391223893604055,-0.7085958517607343,0.23820922844022174,-0.7220709049070102,-0.10040907379512698,-0.8086015695558134,0.7734711482698289,0.7305317026085305
