Date,Open,High,Low,Close,Volume,Returns,SMA20,SMA50,BB_Upper,BB_Lower,BB_Middle,MACD,Signal_Line,RSI,PriceRange,VWAP,VolumeRatio,Momentum1D,Momentum5D,Momentum10D,TrueRange,ATR14,UpperShadow,LowerShadow,BodySize,TrendStrength,VolatilityRegime
2023-03-08,-0.8041069936942832,-0.7747148560300975,-0.7755623000194727,-0.7564551270737332,-0.6829625274785932,-0.035330752265113285,-0.7986273230543621,-0.8131366337238835,-0.907909868844312,-0.6488943858148342,-0.7986273230543621,-0.17022385009922814,-0.18384473703234883,-1.5959319884294507,0.05974515976660877,-0.7958838899780711,-0.42052629362774385,-0.035330752265113285,-0.0663791642961945,-0.09746687943797439,-1.2925094555982721,-2.129495017642225,-0.47341416988560614,-1.0,-0.037911784656994074,-0.3312103764569858,-1.0
2023-03-09,-0.7513292605662226,-0.7778960821926328,-0.7567036225975758,-0.7813470724848405,-0.5422511024293311,-0.30023053582626646,-0.8119091815562522,-0.8273131672402249,-0.8952610843187088,-0.6899994584093176,-0.8119091815562522,-0.19136414040938043,-0.19517291968021933,-1.5959319884294507,-0.44128376259109525,-0.7958838901560688,-0.32451653876870346,-0.30023053582626635,-0.0663791642961945,-0.09746687943797439,-0.7517891194111118,-1.5237820759416398,-0.696640867685127,-0.8192284380405115,-0.44603330880256076,-0.3312103764569858,-1.0
2023-03-10,-0.7831716667974277,-0.7989273675612822,-0.7937158575887511,-0.8138299032557528,-0.3067828864767208,-0.3856822466691281,-0.8278912726993405,-0.8443718229034343,-0.8880305851885735,-0.7308063893844268,-0.8278912726993405,-0.23527322632749736,-0.21463498858776886,-1.5959319884294507,-0.08395998959491335,-0.795883891657825,-0.17568080759987592,-0.385682246669128,-0.0663791642961945,-0.09746687943797439,-0.5517673051300598,-1.1725019591550176,-0.34176985482643796,-0.667611118096098,-0.4355690261773315,-0.3312103764569858,-1.0
2023-03-13,-0.8213477657637449,-0.7513859372468815,-0.7990034909914889,-0.753983588449075,-0.05493046349782671,0.6217389666642759,-0.8199159027900125,-0.835859226657305,-0.8791716923856927,-0.7239477774166189,-0.8199159027900125,-0.21810720850968657,-0.21976675353474373,-0.10210027022070312,1.0890828764436216,-0.7958838916299374,-0.05858407749481065,0.6217389666642756,-0.0663791642961945,-0.09746687943797439,0.10545110861899731,-0.628755069845379,0.2019909238521358,-0.7959023552577981,0.35277022793752577,-0.3312103764569858,-1.0
2023-03-14,-0.7244404381860537,-0.7434439805360801,-0.7265956637609143,-0.7363026147894465,-0.4096879728530337,0.15258127781964137,-0.8113569912200114,-0.8267237809876907,-0.8653998853787951,-0.7212070647940872,-0.8113569912200114,-0.18909623079764282,-0.21662751276354397,0.08560343637038437,-0.3664935015695172,-0.7847416201598043,-0.4315316351692753,0.15258127781964137,-0.0663791642961945,-0.09746687943797439,-0.6987906437938558,-0.6628704033542073,-0.4556953646121221,-0.327476750084157,-0.8029219968210486,-0.3312103764569858,-1.0
2023-03-15,-0.7623492094224209,-0.7493442195640143,-0.7424646418887608,-0.7441607287452721,0.08030495652928171,-0.11806396443987321,-0.8070486958230947,-0.8221252758851105,-0.862788733085029,-0.7151466172782854,-0.8070486958230947,-0.17282552005787966,-0.21162842490914335,-0.006955266764975265,-0.1361552568377723,-0.7958838891746413,-0.02873189346723881,-0.11806396443987321,-0.00023662321049444657,-0.09746687943797439,-0.5742661730932608,-0.6391166735762526,-0.050364958368310564,-0.7109295976708763,-0.6229517769996289,-0.3312103764569858,-1.0
2023-03-16,-0.7516707246954898,-0.7815270959914373,-0.7804431444722404,-0.7829159722962737,0.416049776447571,-0.4450662968263758,-0.8098796405597485,-0.8251469149830103,-0.8676847549207681,-0.7156839009938895,-0.8098796405597485,-0.19296230851730145,-0.21114063320658882,-0.34621668660647953,-0.019914888081292936,-0.7958838895153495,0.14074679536228807,-0.4450662968263758,-0.07493369418361484,-0.09746687943797439,-0.46530699146307675,-0.5872766733063506,-0.8031264921379777,-0.08560658729402548,-0.42180384266761106,-0.3312103764569858,-1.0
2023-03-17,-0.8235729688500798,-0.8428533181702667,-0.8296548998253344,-0.8256002728251883,0.9179146847179156,-0.4961049954788793,-0.8176967274985402,-0.8334905662101457,-0.8642448392314277,-0.7355385227735869,-0.8176967274985402,-0.24473089067447895,-0.21770993489709545,-0.5841439368222292,-0.22675022627953834,-0.8380066626562056,0.3646218939391861,-0.4961049954788792,-0.13170951235846218,-0.09746687943797439,-0.33411081675784515,-0.5116553044137219,-0.44990813104272964,0.1326701693622685,-1.0040672490384137,-0.3312103764569858,-1.0
2023-03-20,-0.829445936389515,-0.8383832218976335,-0.8196697224011519,-0.8084547702330329,-0.3835783809074047,0.15414661314178413,-0.8217436824282965,-0.8378101267741022,-0.8676909441714883,-0.7401553121686493,-0.8217436824282965,-0.26987986503654804,-0.22581411753941538,-0.44815769847947295,-0.343820261522506,-0.8333987014506581,-0.6454940507757778,0.15414661314178413,-0.3590409629103508,-0.09746687943797439,-0.7188044406923412,-0.5486014374200049,-0.8494512165437588,-0.3805685205795317,-0.5629589765966623,-0.3312103764569858,-1.0
2023-03-21,-0.8070211736455222,-0.8396349686379762,-0.8868900695748868,-0.8768568901321383,0.5171149251364402,-0.7841137116478121,-0.8322808548416258,-0.8490570902817899,-0.8556332227230745,-0.7749572323276354,-0.8322808548416258,-0.34654051062078206,-0.240513299692806,-0.7016229688636189,1.0671785276711296,-0.8346890540665475,0.015411949702015981,-0.784113711647812,-0.8144736555244554,-0.09746687943797439,0.10394939828926297,-0.39382917595275047,-0.8841925764789134,0.33324975731272355,0.3369001345763707,-0.3312103764569858,-1.0
