Date,Open,High,Low,Close,Volume,Returns,SMA20,SMA50,BB_Upper,BB_Lower,BB_Middle,MACD,Signal_Line,RSI,PriceRange,VWAP,VolumeRatio,Momentum1D,Momentum5D,Momentum10D,TrueRange,ATR14,UpperShadow,LowerShadow,BodySize,TrendStrength,VolatilityRegime
2023-03-08,0.8876069370631741,0.8613751612993024,0.8907847456224471,0.8466642885826536,-0.7605720164738553,0.10473932547203946,0.9668400232773959,1.086485522844205,0.6225405515491085,1.225592237173852,0.9668400232773959,0.12070684603112003,0.10777062726094577,-1.079102792826195,-0.8420220558673369,0.9141563071975591,-0.4173039574623435,0.10473932547203946,0.11088590870573878,0.053775812381697596,-1.2028790970240761,-2.539097255855592,-0.5517052103576987,-0.6540630113693577,-0.6504711341915393,0.096715541296015,-1.0
2023-03-09,0.8670285107917477,0.8281752740592134,0.7254410220290204,0.6872213084756171,-0.35487121401295796,-0.5285977183651456,0.8746951831210146,0.9658772465520642,0.7203268347480725,0.9817832058543234,0.8746951831210146,0.06562453825041459,0.07888932767166867,-1.079102792826195,0.1395457388735728,0.9141563060024676,-0.14906860538386402,-0.5285977183651456,0.11088590870573878,0.053775812381697596,-0.0543534310608178,-0.3593287423382122,-0.859909908049291,-0.5799364271195026,1.0304038527740174,0.096715541296015,-1.0
2023-03-10,0.6978357127373713,0.7188482952697479,0.7375395611446429,0.6928956325156785,-0.6499238188779246,0.12810133910244192,0.8461664293652302,0.9285359932663826,0.675674572282527,0.9685700329021647,0.8461664293652302,0.025056895020262315,0.05508167625500526,-1.0010711600965487,-0.74596123746448,0.8038284205063846,-0.501754356736034,0.12810133910244192,0.11088590870573878,0.053775812381697596,-0.7683920035862024,-0.5361808377623942,0.48498500613436435,-0.8270315253358176,-0.9454877301683137,0.096715541296015,-1.0
2023-03-13,0.6675423330814849,0.6879401840139583,0.6816582291080369,0.6463692658755942,-0.7135176093991826,-0.08656800154239785,0.8184578587880307,0.8922682768086454,0.6521560926335557,0.9392394479731418,0.8184578587880307,-0.02171017318514623,0.030917165018300885,-1.0182251261965434,-0.549689125182542,0.771392207455589,-0.5514923889930818,-0.08656800154239785,0.11088590870573878,0.053775812381697596,-0.6235628036170249,-0.48717237300063654,0.5970511400793934,-0.5305153499630688,-0.8700140782974519,0.096715541296015,-1.0
2023-03-14,0.6835462491983495,0.6461543320760961,0.6177093543595089,0.605514881996466,-0.6195661368942648,-0.06505168611024503,0.7923885360338869,0.8581461699587698,0.6380220022712912,0.9050011048082625,0.7923885360338869,-0.07084189911607641,0.00611396557710675,-1.028075180548493,-0.38317515058284524,0.7275404565430637,-0.4171265342356265,-0.06505168611024514,0.11088590870573878,0.053775812381697596,-0.49557546157130417,-0.36060524140493067,-0.8178839156968408,-0.048673280865642155,-0.18394167148429785,0.096715541296015,-1.0
2023-03-15,0.5772286679000938,0.5631569540222281,0.6021539700418177,0.5964363381370246,-0.6372069118518426,0.06664931906316762,0.7732601053242085,0.8331089887975389,0.6215094884804473,0.8849828785532701,0.7732601053242085,-0.1102888633380309,-0.017315907998803115,-1.0298461968357469,-0.8987782657268151,0.640439675297221,-0.4382673410274931,0.06664931906316762,-0.252574088654853,0.053775812381697596,-0.8525936380317614,-0.5020868515649768,-0.9439618179062564,-0.53050602944437,-0.6641955301590228,0.096715541296015,-1.0
2023-03-16,0.5863742934475245,0.6037972595723062,0.6056111960993251,0.6208352759511391,-0.7622287314357684,0.2073249179372305,0.7636256736038902,0.8204984920961518,0.6026394441928913,0.8836709710355835,0.7636256736038902,-0.13013314392569875,-0.03702437460243413,-0.8403212230641932,-0.6034887776805635,0.6830892438315923,-0.5938381108377626,0.2073249179372303,0.010940196519553913,0.053775812381697596,-0.6740851364869707,-0.5063484492864796,-0.5517052027235629,-0.40696784541310504,-0.4789530174790282,0.096715541296015,-1.0
2023-03-17,0.6315305522397467,0.5923490018347133,0.567011935390632,0.5379933291058261,0.17892419779362578,-0.24159537547961207,0.7444309033834289,0.7953744792248436,0.5989955726952041,0.8528406624332934,0.7444309033834289,-0.1714412509463158,-0.05722049320954137,-0.8939551504416663,-0.39900691298887236,0.6710749824629869,0.5129044454023317,-0.24159537547961207,-0.12202061515686691,0.053775812381697596,-0.5157859010258974,-0.43443625004725506,-0.8599098826414142,-0.4316736021637225,0.008152534330283956,0.096715541296015,-1.0
2023-03-20,0.5617949798105628,0.571742250887703,0.6084909163287999,0.5726049263780804,-0.803702137828689,0.25227961470263294,0.7339466681634685,0.781651675691029,0.5853718216894968,0.8456695723907486,0.7339466681634685,-0.18851866044877696,-0.07491840679304296,-0.7150330503026401,-0.878929436545701,0.649449430565936,-0.7318155341092927,0.25227961470263294,-0.001216204965655332,0.053775812381697596,-0.7919740397584587,-0.494987440937388,-0.14544717206059066,-1.0,-0.7671022183626062,0.096715541296015,-1.0
2023-03-21,0.6120964217334883,0.5757499298394337,0.6154048668788135,0.605514881996466,-0.7492063965116802,0.2438846683489253,0.7293631258488531,0.7756522823778531,0.5718585408353598,0.8488152280997452,0.7293631258488531,-0.18700515212399116,-0.08891802213349764,-0.5712336502964712,-0.9067026953289992,0.6536552497841248,-0.63954285614002,0.2438846683489253,0.11088590870573878,0.053775812381697596,-0.8963793988494467,-0.583058246274188,-0.8598991940227754,-0.06102144041052027,-0.9729312484917537,0.096715541296015,-1.0
