Date,Open,High,Low,Close,Volume,Returns,SMA20,SMA50,BB_Upper,BB_Lower,BB_Middle,MACD,Signal_Line,RSI,PriceRange,VWAP,VolumeRatio,Momentum1D,Momentum5D,Momentum10D,TrueRange,ATR14,UpperShadow,LowerShadow,BodySize,TrendStrength,VolatilityRegime
2023-03-08,-1.0705802535853863,-1.1967873869244872,-1.1013823521311332,-1.1980190555710577,-0.6206964184059587,0.017230452227734228,-1.0444469854486729,-1.0477956389371097,-1.1896080902623705,-0.8717154925462827,-1.0444469854486729,-0.04512389924495708,-0.07720316968759466,-1.3655829890780897,-0.8205499691734661,-1.0701139226145129,-0.35283226110203103,0.017230452227734228,-0.013224384101938824,-0.08542904437803944,-1.3170042797852768,-2.2780991200771035,-0.9053481908519502,-0.37240922272372634,-0.830484071499556,-0.30654755179361604,-1.0
2023-03-09,-1.0297291095016567,-1.1584852736534654,-1.124041927332953,-1.2449615800545104,-0.8219201017982118,-0.2550959017936977,-1.068002770556839,-1.0731261262253915,-1.1685696925826217,-0.9453221935406413,-1.068002770556839,-0.07148433613564353,-0.0916459127995276,-1.3655829890780897,-0.08521360370389741,-1.0701139228423437,-0.4903135553543162,-0.25509590179369757,-0.013224384101938824,-0.08542904437803944,-0.46669986305705613,-1.2209554605463133,-0.6472057685586797,-0.5083785422184366,-0.26465961758187484,-0.30654755179361604,-1.0
2023-03-10,-1.0813308775173875,-1.183579123860367,-1.1127115184320253,-1.2161449489955063,-0.5423959893035337,0.18563991853014095,-1.0662145645102716,-1.0712031960269965,-1.174398118376638,-0.9347997508187105,-1.0662145645102716,-0.07565480162116134,-0.09798347773617722,-0.3594086088222551,-0.5200215157548888,-1.0701139229335397,-0.19942467049303825,0.18563991853014095,-0.013224384101938824,-0.08542904437803944,-0.7501327980211792,-1.1034935035022926,-0.31162439776900164,-0.3724092208696086,-0.896497660613388,-0.30654755179361604,-1.0
2023-03-13,-1.0774609198809415,-1.0369691356540838,-1.081443671812956,-1.1719922845318331,-0.0814146507144532,0.2741002198755127,-1.0542425455940547,-1.0583292004637082,-1.1506859801171412,-0.9375135400127818,-1.0542425455940547,-0.05378053064123767,-0.09515986186463488,0.24411103768552045,0.9157942804578278,-1.0701139220505045,0.13690784431039837,0.2741002198755129,-0.013224384101938824,-0.08542904437803944,0.1623974001117634,-0.477509495295649,1.7362893544518112,-1.0,-0.4909835644403965,-0.30654755179361604,-1.0
2023-03-14,-1.0237080304398574,-1.0902424718511723,-1.065129949857843,-1.0925170414042693,0.0874708789184897,0.4764189107485801,-1.0311070456179041,-1.033450662755756,-1.0846917474220137,-0.9662822565072104,-1.0311070456179041,0.00808517161453337,-0.0799073367070936,0.6568776008470381,0.048243189275625875,-1.065129949857843,0.13970916007997558,0.4764189107485801,-0.013224384101938824,-0.08542904437803944,-0.3802811204449591,-0.371793806242252,-0.7762835256804143,-0.06906017883238225,-0.27407770189088054,-0.30654755179361604,-1.0
2023-03-15,-1.0013459747252078,-1.0004270548483842,-1.001232618855218,-1.0004926442721365,0.011658000105242428,0.5424236139944307,-1.000290747606368,-1.0003126526461923,-1.0006445096176784,-1.0001043438289967,-1.000290747606368,0.10762511018461529,-0.05155985236759508,0.8535443742827844,0.38116895271373075,-1.001232618855218,-0.024194266687218247,0.5424236139944307,0.6067129341126745,-0.08542904437803944,-0.16252293159588937,-0.21107382752005688,-0.7246576320765177,-1.0,0.414348783691852,-0.30654755179361604,-1.0
2023-03-16,-0.8667485022043843,-0.9577215700099768,-0.8743464201421629,-0.9512282170585468,-0.32513717404719644,0.2944627735297738,-0.9712159869695209,-0.9690473880269214,-0.936193547849835,-1.0147006568326173,-0.9712159869695209,0.21153580664690264,-0.01504532992614882,0.9151637125155125,-0.6197041016931135,-0.8743464201421629,-0.350554895095991,0.2944627735297738,0.9154766893648707,-0.08542904437803944,-0.7950694936858705,-0.3209639904269671,-0.8020964671033195,-0.6548179266279407,-0.5617170742363928,-0.30654755179361604,-1.0
2023-03-17,-0.8426661140885188,-0.9458329924134504,-0.8779707333334296,-0.9493683103786938,1.0,0.02761931253845029,-0.9491765909381684,-0.9453475351691175,-0.9001221701033281,-1.0108558949331647,-0.9491765909381684,0.29106684917493353,0.023234220661615845,0.9171428474542818,-0.4396835419351848,-0.8779707333334296,0.6480071049910323,0.027619312538450513,0.8264351985065406,-0.08542904437803944,-0.6740885710892268,-0.3657791337974622,-0.6041797361268186,0.014621916893673648,-0.8069134290884585,-0.30654755179361604,-1.0
2023-03-20,-0.7996635981420013,-0.857338940466561,-0.8009324664485049,-0.8471188974368886,-0.07335881477796224,0.588203967192084,-0.9206328800806421,-0.9146533298298818,-0.8383328735070513,-1.0234543763139694,-0.9206328800806421,0.40696411925977793,0.0671182039199012,1.0004795174840524,-0.28539238051450444,-0.8009324664485049,-0.28571727799423785,0.5882039671920838,1.0022585087957907,-0.08542904437803944,-0.4632401548298394,-0.34238247610780304,-0.7676835608965806,-0.7175753552404263,-0.24107440806073555,-0.30654755179361604,-1.0
2023-03-21,-0.7390293003677137,-0.8648229232051713,-0.8186054279668142,-0.8959190931354348,-0.1931439287029817,-0.2511450494631252,-0.9026955045077324,-0.8953645452766039,-0.8152568904186462,-1.0129993028773872,-0.9026955045077324,0.4652112168203526,0.10860804549216319,0.7665497604441529,-0.18316407772335896,-0.8186054279668142,-0.38480890423940906,-0.2511450494631251,0.5937836503888849,-0.08542904437803944,-0.4908925796371767,-0.33054094290284386,-0.7246575985819057,0.2970466612162086,-0.6182979922749957,-0.30654755179361604,-1.0
