Date,Open,High,Low,Close,Volume,Returns,SMA20,SMA50,BB_Upper,BB_Lower,BB_Middle,MACD,Signal_Line,RSI,PriceRange,VWAP,VolumeRatio,Momentum1D,Momentum5D,Momentum10D,TrueRange,ATR14,UpperShadow,LowerShadow,BodySize,TrendStrength,VolatilityRegime
2023-03-08,-1.0439987620785174,-1.054483240394325,-1.0393929278137946,-1.0383373697340865,-0.2437605038863645,-0.17250503453615407,-1.035116253693047,-1.0400072712334896,-1.0697215953042807,-0.999481211464723,-1.035116253693047,-0.378937274876193,-0.4009010777969879,-1.9596507917046657,-0.7337208753904569,-1.03055090134934,-0.4135684127722997,-0.17250503453615407,-0.20800726592957786,-0.2129086690261548,-1.1254471757001099,-1.4732339500075187,-0.8398761969845183,-0.7226424660020454,-0.9609585828828693,-0.636917559061736,-1.0
2023-03-09,-1.0070687241493463,-0.9670546012913183,-0.995772185964133,-0.9854040107887375,1.0,0.8494137362466712,-1.0079342543242051,-1.0090393430790943,-0.9935200480445568,-1.0279977734563917,-1.0079342543242051,-0.3293546737694396,-0.3751432816434507,1.1868588665926212,0.7666448943020767,-0.995772185964133,8.244828099646107e-05,0.8494137362466709,-0.20800726592957786,-0.2129086690261548,0.049337858409716606,-0.269687325859025,0.2586421204915823,-0.924714794903482,-0.6753139854872832,-0.636917559061736,-1.0
2023-03-10,-0.9846099075625122,-0.9756465625078178,-0.9837470355039619,-0.9918762600623737,1.0,-0.2912063995273422,-1.0010893131896774,-1.0012410335287636,-0.9926721163250336,-1.0145877080192574,-1.0010893131896774,-0.29713549698320796,-0.35539893287121604,0.8440462018619299,0.03962933577259209,-0.9837470355039619,-0.1670872283012712,-0.2912063995273422,-0.20800726592957786,-0.2129086690261548,-0.6221799120484228,-0.3271438884353487,-0.14352746967928331,-0.9167946239538101,-0.8191627388939835,-0.636917559061736,-1.0
2023-03-13,-1.010079034219665,-1.0159358832118577,-1.0206479538602886,-1.0153381776101038,0.7320322980356224,-0.605445720577269,-1.0036908494177565,-1.0042049136285682,-1.000271251284997,-1.0115148670548126,-1.0036908494177565,-0.2948015105855124,-0.34492051411192104,0.05024782206576228,-0.0631990346583241,-1.0206479538602886,-0.34939718354869287,-0.605445720577269,-0.20800726592957786,-0.2129086690261548,-0.6325080806645952,-0.36116268335396784,-0.6164483589931972,-0.48095041087632073,-0.8540975318520506,-0.636917559061736,-1.0
2023-03-14,-0.9930608158180311,-0.9886504578016584,-0.9907027273799319,-0.9899113487073418,0.7345319835837214,0.3073996701203696,-1.0000289622419853,-1.0000329961242667,-0.9985572710298167,-1.0057557605435272,-1.0000289622419853,-0.2701144268708301,-0.33350355957774025,0.31711689982988944,-0.15729868874059227,-0.9907027273799319,-0.36165167253778574,0.3073996701203696,-0.20800726592957786,-0.2129086690261548,-0.5188650078323467,-0.33500382783192373,-0.2887570162178946,-0.6156613715641116,-1.0041128082164925,-0.636917559061736,-1.0
2023-03-15,-1.0182983743289535,-1.0271981233287013,-1.0349128828681124,-1.0062075975241724,0.8659559510159103,-0.47265750545042284,-1.0003771525550524,-1.0004296826392212,-1.0021961547535574,-1.0024010423502998,-1.0003771525550524,-0.2672775138339387,-0.32540100474431466,0.0193193792956734,0.04282816544426793,-1.0305508997809654,-0.3090255079159029,-0.47265750545042284,0.16562556283595775,-0.2129086690261548,-0.42884021896856306,-0.28682165272478843,-1.0,0.0064035386415417506,-0.8458780243122285,-0.636917559061736,-1.0
2023-03-16,-1.0135518660263876,-1.0000290267518124,-1.009919435321159,-0.9806655330510455,0.1383467841985042,0.3053316341414012,-0.9968783749748475,-0.99644359275445,-0.9977912223029075,-1.0000052402882351,-0.9968783749748475,-0.24240212206439038,-0.3159212990506306,0.2179528230644312,0.12459323368754616,-1.009919435321159,-0.687741019475634,0.3053316341414012,-0.15566050900295814,-0.2129086690261548,-0.6044693527268057,-0.30381408804369403,-0.9515901454656029,-0.6711367163666793,-0.4759779170020667,-0.636917559061736,-1.0
2023-03-17,-0.9858833393612545,-1.0031639167235435,-1.0007237274917877,-1.000082057979168,0.5198615126328716,-0.5270175848066838,-0.9967469541620471,-0.9962938675545642,-1.0000000879007982,-0.9972496523630873,-0.9967469541620471,-0.24265624210870462,-0.308844523153294,-0.03142314947730107,-0.3204907527712455,-1.0007237274917877,-0.4570940073066766,-0.5270175848066839,-0.2992159463893722,-0.2129086690261548,-0.7387727998207452,-0.35095629492549685,-0.9851057551504944,-0.6275511399974614,-0.6958627122308301,-0.636917559061736,-1.0
2023-03-20,-0.9993125248606736,-1.0101304359544023,-1.0000165054777375,-1.0043584789714706,-0.08013779077705552,-0.25203798370338115,-0.9971327380434554,-0.9967333836975992,-1.0022324118990051,-0.9955529243338924,-0.9971327380434554,-0.24841411659798096,-0.3040050693213112,-0.0788609981654188,-0.5681252904957563,-1.0000165054777375,-0.7821209943101795,-0.25203798370338115,-0.08318165927156163,-0.2129086690261548,-0.8568408646418403,-0.4145021575490656,-0.7765721081668735,-0.797927667645985,-0.8582072520740551,-0.636917559061736,-1.0
2023-03-21,-0.9952606759235009,-0.9891150524776763,-0.9817430078716809,-0.9782385649506241,-0.10250477491142151,0.31527250398914686,-0.9947587789663529,-0.9940287778610818,-0.9988658105366894,-0.9943515004615264,-0.9947587789663529,-0.2299462293698561,-0.29821471997186555,0.0864865061696043,-0.4688592215028514,-0.9817430078716809,-0.7693805742592621,0.31527250398914664,-0.07850446114801657,-0.2129086690261548,-0.6649784237372172,-0.4260269077870895,-0.679752401430515,-0.9920760403194954,-0.757512750335745,-0.636917559061736,-1.0
